nombre_organizacion,sector_organizacion,pais_organizacion,tamano_empleados_organizacion,codigo_brecha,fecha_ocurrencia,fecha_deteccion,vector_ataque,severidad_incidente,registros_afectados_total,costo_estimado_total,codigo_usuario,pseudonimo_usuario,email_hash_usuario,pais_residencia_usuario,fecha_registro_usuario,tipo_dato_expuesto,categoria_sensibilidad_dato,fecha_notificacion_usuario
Gallegos-Wilkerson,Salud,Panama,25000,BR-00145,2026-04-19,2026-05-06,Ataque de Fuerza Bruta,Critica,2854415,1945060.95,US-007514,user_davidmccormick_7513,0e866523853e9155f91637b1bd0ba445,Mexico,2025-08-15,Numero de Tarjeta de Credito,Critica,2026-05-16
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00288,2025-10-02,2025-11-05,Credenciales Filtradas de Terceros,Media,1326239,5885308.62,US-002646,user_sierrahayden_2645,defc6b663aa698ffbb231840894d8613,Estados Unidos,2019-03-11,Numero de Identificacion,Alta,2026-01-19
"Chambers, Ward and Melendez",Gobierno,Mexico,25000,BR-00722,2024-06-20,2024-09-08,Credenciales Filtradas de Terceros,Critica,4579372,21827408.47,US-005856,user_brownjavier_5855,8b1bbe7d64ca4b2c6abd015ec0876324,Ecuador,2020-04-14,Correo Electronico,Media,2024-09-15
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00274,2022-10-08,2023-02-27,Configuracion Erronea de Servidor,Critica,230463,5543888.36,US-005153,user_robertrobertson_5152,327e3f3e209af8dac6219d706d692db7,Estados Unidos,2019-01-17,Correo Electronico,Media,2023-05-01
Martinez Ltd,Retail,Estados Unidos,100,BR-00144,2024-11-07,2024-12-02,Inyeccion SQL,Baja,673296,21258539.72,US-001647,user_kevinking_1646,01e0cd6a64ba0510a0324fe151cfd320,Brasil,2024-09-17,Nombre Completo,Baja,2024-12-07
Martinez Ltd,Retail,Estados Unidos,100,BR-00151,2022-05-17,2022-06-28,Inyeccion SQL,Baja,1098012,18771205.69,US-005156,user_samanthajohnson_5155,88aa328ecd1d627bf69448e571998467,Brasil,2019-07-28,Numero de Tarjeta de Credito,Critica,2022-08-15
Collins-Harris,Educacion,Peru,1000,BR-00310,2021-12-01,2022-03-22,Insider Malicioso,Media,4678520,22818045.93,US-007444,user_shuffman_7443,d3d31a41d554cdd4df24f3051c7720ca,Panama,2024-11-07,Direccion Fisica,Media,2022-05-03
"Stephens, Hayes and Holmes",Telecomunicaciones,Argentina,250,BR-00707,2021-12-21,2022-05-18,Inyeccion SQL,Media,3654475,16740471.61,US-003025,user_reynoldswilliam_3024,d56b74359a44d44eb3862ee0b8187500,Brasil,2025-11-19,Numero de Tarjeta de Credito,Critica,2022-07-24
Hughes LLC,Tecnologia,Argentina,25000,BR-00231,2023-10-03,2024-03-03,Insider Malicioso,Critica,4373969,14689506.93,US-005099,user_burnsmichael_5098,d53a7befbbc649fa200448fdfa85922a,Panama,2019-11-21,Correo Electronico,Media,2024-05-14
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00338,2025-10-20,2025-11-09,Configuracion Erronea de Servidor,Baja,4309847,7241087.76,US-000731,user_kerrimoss_730,eee9875494bde55b4113c3294d122c98,Panama,2019-07-19,Contrasena,Alta,2025-12-29
"Brown, George and Hernandez",Manufactura,Costa Rica,5000,BR-00306,2024-12-11,2025-04-14,Configuracion Erronea de Servidor,Media,1029917,21026103.45,US-000178,user_michael85_177,28164152fc986807db0281cec1d86910,Costa Rica,2021-11-21,Numero de Tarjeta de Credito,Critica,2025-05-21
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00399,2026-09-07,2026-09-22,Inyeccion SQL,Media,4823057,10074592.12,US-002603,user_jorge62_2602,9573824cf857f503d6b5f40041804f0e,Mexico,2026-04-09,Historial de Transacciones,Alta,2026-09-22
Johnson Group,Tecnologia,Uruguay,50000,BR-00316,2022-09-28,2022-11-18,Phishing,Baja,938284,710678.3,US-004715,user_dalerosario_4714,d93203a8ef1781eeac0953df60beb6dc,Panama,2021-07-18,Numero Telefonico,Baja,2023-02-16
Gallegos-Wilkerson,Salud,Panama,25000,BR-00145,2026-04-19,2026-05-06,Ataque de Fuerza Bruta,Critica,2854415,1945060.95,US-007707,user_jamesheather_7706,9c2b83e842acf25ff2b4822d30ce7d16,Uruguay,2019-04-09,Direccion Fisica,Media,2026-05-27
"Fox, Odom and Colon",Retail,Chile,50000,BR-00096,2022-10-26,2023-02-25,Credenciales Filtradas de Terceros,Critica,907535,3937386.49,US-006352,user_duncansavannah_6351,0653914f723eac2066016106e088ab31,Peru,2021-11-28,Nombre Completo,Baja,2023-05-14
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00776,2021-12-04,2022-02-28,Phishing,Critica,1388821,22911054.27,US-003189,user_amyflores_3188,34bacc0a2714c3513c9c7038ac7612e3,Espana,2017-02-13,Nombre Completo,Baja,2022-04-24
Cruz-Schultz,Energia,Panama,50,BR-00340,2023-09-12,2024-04-10,Credenciales Filtradas de Terceros,Baja,830618,4090172.98,US-007505,user_cjones_7504,3ff3bc55b8f96a8f9a3b1d4b7fd7ae25,Estados Unidos,2025-06-22,Historial Medico,Critica,2024-05-26
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00581,2021-10-13,2021-10-16,Ataque a Cadena de Suministro,Alta,1870802,11295148.24,US-002915,user_stephaniewalker_2914,51cb01d97da4b24e1be6ae72b8d333a8,Uruguay,2019-09-22,Contrasena,Alta,2021-12-01
Cruz PLC,Gobierno,Peru,100,BR-00629,2021-11-18,2022-03-14,Insider Malicioso,Critica,1597400,1720752.29,US-006558,user_cherylmiller_6557,56002b323354ae7fce1c993c220698ab,Brasil,2023-06-25,Direccion Fisica,Media,2022-05-24
Cruz PLC,Gobierno,Peru,100,BR-00569,2024-08-15,2024-09-03,Ransomware,Media,4413524,18060505.88,US-000532,user_alvarezelizabeth_531,cbdf6e14c85b5ee0e8f3c1d71fa3cc7c,Argentina,2019-04-12,Numero Telefonico,Baja,2024-09-09
Vargas PLC,Gobierno,Brasil,100,BR-00538,2023-06-25,2023-09-11,Inyeccion SQL,Critica,2739994,14067604.53,US-002381,user_carol47_2380,96a6326836b5f176d2c014db2f54a1a4,Mexico,2026-01-22,Nombre Completo,Baja,2023-10-04
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00465,2021-10-09,2021-12-18,Phishing,Baja,4007523,14641300.4,US-004165,user_fpeterson_4164,c6bbeb200dfc1e89feb61520b77eadd2,Panama,2022-02-05,Numero de Tarjeta de Credito,Critica,2022-03-13
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00518,2022-07-23,2022-08-17,Configuracion Erronea de Servidor,Critica,4200692,10401818.33,US-002422,user_caitlinrobertson_2421,1977244d69916cba7aa5973e4e0807fa,Brasil,2026-01-05,Numero de Tarjeta de Credito,Critica,2022-09-11
"Mack, White and Mckinney",Salud,Mexico,100,BR-00315,2026-07-24,2026-08-13,Phishing,Media,134288,4509875.0,US-006017,user_rodriguezjoe_6016,bd1fe22b1f796b3ef05a2513cc8fedd6,Panama,2023-06-30,Numero de Identificacion,Alta,2026-09-06
"Chambers, Ward and Melendez",Gobierno,Mexico,25000,BR-00797,2024-11-05,2025-04-14,Insider Malicioso,Baja,4493708,13620982.03,US-007634,user_reeseseth_7633,888f006dff2fd0f38ff21ec286ffe80b,Argentina,2017-09-20,Direccion Fisica,Media,2025-06-08
Cruz PLC,Gobierno,Peru,100,BR-00412,2026-05-02,2026-09-22,Configuracion Erronea de Servidor,Alta,3438993,10183010.65,US-005741,user_morganandrew_5740,5b753b6951b0a70517fdde5e6b91d3c2,Chile,2020-05-11,Historial Medico,Critica,2026-09-22
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00082,2023-06-30,2024-02-14,Ataque a Cadena de Suministro,Alta,3850548,8203938.09,US-000308,user_pwatson_307,64bef30fe83b304eed44cc6dca177814,Mexico,2018-07-30,Numero de Identificacion,Alta,2024-05-06
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00462,2024-11-16,2025-06-21,Configuracion Erronea de Servidor,Media,4615316,12344505.57,US-004716,user_zdalton_4715,b0d3ba6c15aca1512474d353e7629399,Uruguay,2023-06-26,Numero de Identificacion,Alta,2025-07-02
Hughes LLC,Tecnologia,Argentina,25000,BR-00728,2024-06-16,2025-01-27,Ataque a Cadena de Suministro,Alta,1694700,11369771.38,US-002518,user_heatherharrison_2517,d9f832d63b58834b27c536fe9ab065d0,Ecuador,2022-12-10,Historial de Transacciones,Alta,2025-03-22
Cruz PLC,Gobierno,Peru,100,BR-00629,2021-11-18,2022-03-14,Insider Malicioso,Critica,1597400,1720752.29,US-001151,user_justin43_1150,8180683bb8b2ead6af77739f34a5114c,Ecuador,2018-11-19,Contrasena,Alta,2022-03-20
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00774,2022-11-24,2023-06-07,Inyeccion SQL,Media,2897243,14677425.32,US-001901,user_lwilson_1900,9fe496539a09015599c62ef4bd8eb0ec,Colombia,2026-07-14,Historial de Transacciones,Alta,2023-07-28
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00740,2025-01-16,2025-02-07,Insider Malicioso,Alta,275471,23411450.37,US-004622,user_nathanielscott_4621,f91580008d7e103a0574cea121fa9628,Estados Unidos,2018-03-10,Numero de Identificacion,Alta,2025-04-11
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00119,2026-05-14,2026-09-22,Credenciales Filtradas de Terceros,Alta,3015568,2184779.72,US-001865,user_pspencer_1864,1e7ed6f222238f626c22a9e96dd861ce,Peru,2022-09-02,Historial Medico,Critica,2026-09-22
Davis-Kelley,Energia,Colombia,250,BR-00659,2025-03-09,2025-08-01,Credenciales Filtradas de Terceros,Media,584421,16966338.97,US-003604,user_perezjennifer_3603,e328b362f2f97936d1a7994c9cc74aaa,Costa Rica,2024-05-10,Contrasena,Alta,2025-09-20
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00459,2025-02-16,2025-07-23,Ataque a Cadena de Suministro,Alta,1456887,24413354.86,US-002081,user_woodsdavid_2080,e275b1b50a7a405e0d3cf91fe6015fd8,Colombia,2021-03-26,Historial de Transacciones,Alta,2025-09-26
Reed Group,Salud,Colombia,25000,BR-00092,2023-06-15,2024-01-15,Insider Malicioso,Alta,4375193,22830596.69,US-004773,user_nathanrobertson_4772,f38d42004de9564c6da9f6d1a89a51b9,Espana,2018-12-16,Nombre Completo,Baja,2024-03-16
Martinez Ltd,Retail,Estados Unidos,100,BR-00136,2026-08-21,2026-08-21,Explotacion de Vulnerabilidad Sin Parche,Media,3710973,20836506.72,US-000478,user_sevans_477,35f578c197b911a7179ff1148c8f6197,Argentina,2024-06-25,Numero de Tarjeta de Credito,Critica,2026-09-22
Kemp-Perez,Finanzas,Costa Rica,100,BR-00589,2022-07-27,2023-03-18,Inyeccion SQL,Alta,2195027,16962954.12,US-004575,user_hunter63_4574,c24c160d0c644d8d6d76ef9e3286069b,Brasil,2019-03-08,Fecha de Nacimiento,Baja,2023-05-07
Goodman PLC,Turismo,Ecuador,50000,BR-00091,2025-11-09,2025-11-11,Credenciales Filtradas de Terceros,Baja,3108758,8626179.47,US-004814,user_lnicholson_4813,f4f96b0e9a39a33e6dd6e2db206bc052,Costa Rica,2018-10-08,Nombre Completo,Baja,2025-12-10
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00105,2023-05-30,2023-12-10,Ataque de Fuerza Bruta,Baja,3982557,8343808.12,US-002193,user_blucero_2192,097c874a89d7433527194943fc7143f9,Uruguay,2024-11-15,Numero de Identificacion,Alta,2024-01-05
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00581,2021-10-13,2021-10-16,Ataque a Cadena de Suministro,Alta,1870802,11295148.24,US-004763,user_gardnermichael_4762,a7c2caa86eeabbb4437b72e97c653656,Costa Rica,2024-01-21,Direccion Fisica,Media,2022-01-10
Johnson Group,Tecnologia,Uruguay,50000,BR-00358,2026-04-12,2026-07-17,Explotacion de Vulnerabilidad Sin Parche,Media,3299384,15751931.49,US-007728,user_lorigentry_7727,437154d297edc5ce1cc3f4c875bb27fd,Brasil,2022-06-15,Historial Medico,Critica,2026-09-22
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00535,2021-12-28,2022-03-12,Configuracion Erronea de Servidor,Critica,1532249,13120898.24,US-007157,user_andersonnichole_7156,36549bbd9a20008640a607cde76ecb43,Chile,2020-07-06,Numero de Tarjeta de Credito,Critica,2022-05-08
Reed Group,Salud,Colombia,25000,BR-00092,2023-06-15,2024-01-15,Insider Malicioso,Alta,4375193,22830596.69,US-002465,user_whawkins_2464,45a190458ac6de91a04ce0feec12a270,Espana,2018-04-11,Numero de Identificacion,Alta,2024-03-02
"Gibson, Lowe and Lawson",Tecnologia,Uruguay,25000,BR-00171,2021-11-16,2022-02-27,Insider Malicioso,Media,209281,766167.02,US-000660,user_brownkaren_659,0b5e3c8c8a9808c17f7336acb6c9d177,Espana,2025-08-28,Numero de Identificacion,Alta,2022-03-23
Hughes LLC,Tecnologia,Argentina,25000,BR-00592,2024-04-28,2024-05-10,Malware,Critica,3985514,201323.31,US-005652,user_gknight_5651,a4eb9f0d8bb3a933f64d2d697aa00d66,Colombia,2024-09-11,Fecha de Nacimiento,Baja,2024-05-24
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00477,2021-11-05,2022-02-01,Ransomware,Critica,4801083,8985003.37,US-001565,user_jcraig_1564,db42ae4800ba82541767395f1e9ce6c3,Ecuador,2022-04-12,Historial de Transacciones,Alta,2022-04-30
Collins-Harris,Educacion,Peru,1000,BR-00673,2024-03-20,2024-04-12,Phishing,Alta,4965148,5215425.09,US-003489,user_wkeller_3488,e5fd15931c00c03c9189550e6314c2fe,Mexico,2025-09-12,Numero de Tarjeta de Credito,Critica,2024-07-02
"Fox, Odom and Colon",Retail,Chile,50000,BR-00595,2025-09-23,2025-12-01,Inyeccion SQL,Media,73523,19283883.98,US-004503,user_rberry_4502,520395fb7e93f629d03b3e14dc62988a,Uruguay,2023-12-21,Historial Medico,Critica,2026-01-27
Little-Garcia,Manufactura,Panama,50,BR-00200,2026-07-06,2026-08-12,Explotacion de Vulnerabilidad Sin Parche,Media,4119538,13070398.76,US-006482,user_gallegoserica_6481,f0cb22f8be2106be9f7f5f0780f9def2,Colombia,2023-01-16,Direccion Fisica,Media,2026-09-21
"Brown, George and Hernandez",Manufactura,Costa Rica,5000,BR-00281,2022-02-28,2022-06-05,Phishing,Baja,1034953,12194354.93,US-003771,user_ricerachel_3770,694e48485d9f3b8786ce74100a5ddb6e,Brasil,2025-09-30,Correo Electronico,Media,2022-08-07
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00258,2024-03-13,2024-05-21,Ataque a Cadena de Suministro,Media,3125758,7819597.0,US-001719,user_cody59_1718,0c9ea6198aae63e74de16a6be9cc3b16,Argentina,2024-04-14,Nombre Completo,Baja,2024-06-04
Murphy-Mullins,Retail,Ecuador,1000,BR-00359,2026-06-03,2026-07-27,Insider Malicioso,Media,2795669,14336710.88,US-001038,user_andrewgonzalez_1037,961164612042b2b0592e0fb60ea39cd9,Panama,2021-02-16,Fecha de Nacimiento,Baja,2026-09-22
Brown and Sons,Tecnologia,Chile,100,BR-00508,2026-04-26,2026-07-22,Ataque a Cadena de Suministro,Alta,251227,23952640.29,US-007602,user_brianmartin_7601,da8e99107e0f7e68459fa5bf5261e7db,Mexico,2018-08-10,Direccion Fisica,Media,2026-08-05
Walton LLC,Salud,Espana,2500,BR-00786,2024-12-29,2025-04-25,Phishing,Alta,3663932,21399274.95,US-004560,user_morgan40_4559,fcafdb4b78cb0e2acbfd796e5427f3f2,Colombia,2024-09-15,Historial de Transacciones,Alta,2025-05-23
Bell-Williams,Retail,Colombia,250,BR-00620,2026-07-08,2026-08-31,Credenciales Filtradas de Terceros,Critica,1225835,23907766.72,US-002588,user_nicholashayes_2587,7df4c91d32fea6ffda9aaab1a43a1e89,Argentina,2021-06-17,Historial Medico,Critica,2026-09-22
Hughes LLC,Tecnologia,Argentina,25000,BR-00114,2023-11-17,2024-06-04,Credenciales Filtradas de Terceros,Baja,860648,20218829.82,US-002152,user_james89_2151,96c45ac324b6200c400e4514efa463ac,Espana,2026-05-27,Historial de Transacciones,Alta,2024-08-17
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00393,2025-03-11,2025-09-29,Ataque de Fuerza Bruta,Baja,4349697,2779337.61,US-006021,user_thomaskidd_6020,97ff316fd0206476035ab1f278519976,Colombia,2023-10-24,Historial Medico,Critica,2025-12-15
Lynn-Garcia,Energia,Mexico,25000,BR-00718,2025-02-21,2025-05-24,Ransomware,Media,2302375,12161038.26,US-005104,user_chavezemma_5103,e20c300f0f340241085d29df7a06ba61,Ecuador,2019-11-24,Numero de Identificacion,Alta,2025-07-14
Walton LLC,Salud,Espana,2500,BR-00616,2024-07-24,2024-11-18,Credenciales Filtradas de Terceros,Critica,1032109,19272244.32,US-006915,user_nicolehernandez_6914,e098e2ee7765ed43f1f44d088b14d4bb,Colombia,2019-07-19,Historial Medico,Critica,2024-12-13
Martinez Ltd,Retail,Estados Unidos,100,BR-00003,2024-07-13,2025-03-03,Ransomware,Critica,1387213,9029452.31,US-002144,user_xjohnson_2143,8fcdee537defaebc4ed70d8cbf0e4bf4,Estados Unidos,2022-07-08,Fecha de Nacimiento,Baja,2025-03-23
"Gibson, Lowe and Lawson",Tecnologia,Uruguay,25000,BR-00528,2023-01-04,2023-07-24,Phishing,Alta,2932606,23508880.68,US-000899,user_alvaradolarry_898,79668b9c59693e418535023125cd1f33,Costa Rica,2017-11-01,Numero Telefonico,Baja,2023-08-21
Harris-Allen,Retail,Mexico,25000,BR-00431,2024-06-30,2024-11-22,Insider Malicioso,Alta,3407727,6767348.11,US-002881,user_lisachambers_2880,47709b23a319b25442289a995bd593b3,Espana,2021-11-08,Correo Electronico,Media,2025-02-03
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00800,2025-11-30,2026-01-28,Explotacion de Vulnerabilidad Sin Parche,Baja,1505188,24122155.85,US-003370,user_nicholas38_3369,4bd56d9b9d6b84cf9b3037af15e73135,Panama,2019-04-01,Historial de Transacciones,Alta,2026-04-22
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00615,2023-08-04,2023-09-02,Ransomware,Media,3460620,4520680.18,US-003437,user_rojasleslie_3436,1784efad188f162b864447d1cd9cc2f0,Colombia,2023-04-05,Historial Medico,Critica,2023-09-05
"Norton, Foster and Pacheco",Energia,Estados Unidos,1000,BR-00761,2026-06-07,2026-09-22,Ransomware,Baja,2505239,22722383.76,US-003297,user_ianpadilla_3296,b58bc53d2ff0f2d41dd20b5e6c3888d2,Estados Unidos,2020-10-21,Historial Medico,Critica,2026-09-22
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00357,2023-08-25,2024-03-24,Credenciales Filtradas de Terceros,Critica,4006794,12882194.04,US-005596,user_dguerrero_5595,69262bdd02c250893a07a7f13189fca0,Brasil,2020-12-31,Historial Medico,Critica,2024-04-26
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00327,2022-03-06,2022-06-26,Phishing,Media,207438,16118585.29,US-000730,user_piercefrancisco_729,3de90d125bd6ffb509b51ce71c22e086,Ecuador,2021-01-06,Direccion Fisica,Media,2022-07-02
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00465,2021-10-09,2021-12-18,Phishing,Baja,4007523,14641300.4,US-002388,user_scottsuzanne_2387,dfa19c29681d58a1e3d02239416ea8f2,Costa Rica,2017-07-25,Historial de Transacciones,Alta,2022-02-17
"Jefferson, Smith and Wilkerson",Telecomunicaciones,Peru,10000,BR-00224,2025-05-12,2025-10-06,Ataque a Cadena de Suministro,Media,3363246,2668191.73,US-007614,user_angela61_7613,88ddc55a0decae199b1c3b40bce048e7,Mexico,2024-03-23,Fecha de Nacimiento,Baja,2025-10-23
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00082,2023-06-30,2024-02-14,Ataque a Cadena de Suministro,Alta,3850548,8203938.09,US-002354,user_danny96_2353,d7e3353b4bfd6e89b6b586cbd28cdb3f,Chile,2024-05-23,Contrasena,Alta,2024-04-12
Martinez Ltd,Retail,Estados Unidos,100,BR-00218,2024-03-31,2024-04-11,Insider Malicioso,Baja,4910530,2809488.48,US-003203,user_bwhite_3202,9bb5e588c282f8396e6bb4efac26ff28,Ecuador,2018-10-07,Fecha de Nacimiento,Baja,2024-07-05
"Stephens, Hayes and Holmes",Telecomunicaciones,Argentina,250,BR-00556,2021-10-04,2022-05-24,Inyeccion SQL,Critica,1052870,5093390.65,US-002014,user_obaker_2013,6c11d15d652fd281f2ce344fddfa3adc,Ecuador,2018-06-18,Fecha de Nacimiento,Baja,2022-08-07
Davis-Kelley,Energia,Colombia,250,BR-00351,2024-05-31,2024-12-21,Credenciales Filtradas de Terceros,Critica,1000525,1303967.36,US-001789,user_judith79_1788,17e07ae390bec9c40e234f8cb8de3794,Chile,2020-10-13,Historial Medico,Critica,2025-03-05
Cruz PLC,Gobierno,Peru,100,BR-00384,2024-09-21,2025-04-07,Explotacion de Vulnerabilidad Sin Parche,Alta,970566,4466225.51,US-005479,user_john73_5478,d08f486a9c6aaebe436cd0b5c6821d8f,Ecuador,2021-04-16,Numero de Identificacion,Alta,2025-05-07
Vargas PLC,Gobierno,Brasil,100,BR-00693,2023-01-27,2023-07-24,Configuracion Erronea de Servidor,Baja,3156080,11838729.29,US-001015,user_nclements_1014,13f937915327315244e45b040cc3a695,Brasil,2018-07-01,Correo Electronico,Media,2023-08-22
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00049,2025-02-15,2025-04-07,Ataque de Fuerza Bruta,Alta,3613576,24249686.14,US-004479,user_robert82_4478,30e9b6540f3fad737a926e905f7fdf76,Costa Rica,2018-07-28,Historial Medico,Critica,2025-05-27
Cruz-Schultz,Energia,Panama,50,BR-00164,2022-09-11,2022-09-24,Insider Malicioso,Critica,4607951,6748023.01,US-000389,user_mendozanicholas_388,19edeb3117e5c0f3e0c4d97375c48480,Espana,2018-01-30,Nombre Completo,Baja,2022-09-27
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00740,2025-01-16,2025-02-07,Insider Malicioso,Alta,275471,23411450.37,US-000286,user_obenson_285,86899b7fefb193ccdbefd1473ef23145,Panama,2022-10-19,Contrasena,Alta,2025-04-19
Powell Ltd,Gobierno,Brasil,50,BR-00059,2024-06-01,2025-01-01,Ransomware,Alta,3413102,22923761.0,US-004983,user_lauren39_4982,e66cbe0bd19795f68b9cca0072ae84bf,Colombia,2024-05-02,Nombre Completo,Baja,2025-02-16
"Jacobs, Santiago and Phelps",Finanzas,Mexico,50000,BR-00652,2026-02-27,2026-07-14,Configuracion Erronea de Servidor,Media,2404075,16999981.08,US-004960,user_ngordon_4959,246caef1f34cec9af7f08b5c477ed47f,Colombia,2025-05-02,Historial de Transacciones,Alta,2026-09-22
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00071,2026-07-04,2026-08-05,Configuracion Erronea de Servidor,Baja,1696880,24523668.98,US-006867,user_michael30_6866,db66ddd2f5af8c1ad33dd432a81fca1b,Espana,2020-09-23,Direccion Fisica,Media,2026-08-17
Reed Group,Salud,Colombia,25000,BR-00069,2023-03-17,2023-05-24,Explotacion de Vulnerabilidad Sin Parche,Media,3002391,1646911.24,US-004773,user_nathanrobertson_4772,f38d42004de9564c6da9f6d1a89a51b9,Espana,2018-12-16,Historial de Transacciones,Alta,2023-06-25
"Norton, Foster and Pacheco",Energia,Estados Unidos,1000,BR-00762,2024-02-01,2024-06-12,Ataque de Fuerza Bruta,Media,2604698,5863971.16,US-003297,user_ianpadilla_3296,b58bc53d2ff0f2d41dd20b5e6c3888d2,Estados Unidos,2020-10-21,Numero de Identificacion,Alta,2024-07-25
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00706,2026-08-11,2026-09-22,Configuracion Erronea de Servidor,Critica,189401,4154076.26,US-001189,user_sara14_1188,d5b4380a46f3bd289b133eae404392ce,Panama,2019-10-10,Numero Telefonico,Baja,2026-09-22
Cruz-Schultz,Energia,Panama,50,BR-00492,2025-03-23,2025-05-29,Ataque a Cadena de Suministro,Alta,4681555,18427380.19,US-003836,user_elizabethmeadows_3835,c2609a4931137646bc69f3edc802706f,Brasil,2023-07-26,Historial de Transacciones,Alta,2025-05-30
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00049,2025-02-15,2025-04-07,Ataque de Fuerza Bruta,Alta,3613576,24249686.14,US-003825,user_tamara22_3824,caacea2415a4d5beee407d316764f275,Panama,2018-05-19,Fecha de Nacimiento,Baja,2025-04-08
"Brown, George and Hernandez",Manufactura,Costa Rica,5000,BR-00567,2023-09-19,2023-12-14,Credenciales Filtradas de Terceros,Baja,4387430,8318369.76,US-007036,user_sherry10_7035,8b187f25634c95ed7f2132fbe957a758,Uruguay,2022-06-15,Numero de Identificacion,Alta,2024-01-25
Freeman-Martin,Educacion,Colombia,2500,BR-00179,2024-08-02,2025-01-29,Inyeccion SQL,Alta,2090386,314159.07,US-002912,user_kwilliamson_2911,0c040c9ae7fcee49980a4c54b8e71398,Costa Rica,2020-02-15,Direccion Fisica,Media,2025-04-07
