nombre_organizacion,sector_organizacion,pais_organizacion,tamano_empleados_organizacion,codigo_brecha,fecha_ocurrencia,fecha_deteccion,vector_ataque,severidad_incidente,registros_afectados_total,costo_estimado_total,codigo_usuario,pseudonimo_usuario,email_hash_usuario,pais_residencia_usuario,fecha_registro_usuario,tipo_dato_expuesto,categoria_sensibilidad_dato,fecha_notificacion_usuario
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00024,2026-04-07,2026-09-22,Insider Malicioso,Baja,2188,23924340.42,US-001936,user_lorraineparker_1935,78efcd5c7ffe019c63cefe88bb4695e5,Argentina,2025-09-11,Historial de Transacciones,Alta,2026-09-22
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00695,2025-04-10,2025-10-12,Credenciales Filtradas de Terceros,Critica,1666336,18154776.33,US-007718,user_dominique50_7717,d4e6fcf8eb4994c7af767d676b0a3b55,Peru,2020-08-20,Correo Electronico,Media,2025-12-02
Adams-Fowler,Tecnologia,Brasil,100,BR-00044,2025-01-19,2025-05-18,Ransomware,Alta,992986,18870468.56,US-005342,user_lewisjames_5341,87f4290695d9e6b382c2b15d4fa379a3,Mexico,2026-05-21,Numero de Identificacion,Alta,2025-06-23
Adams-Fowler,Tecnologia,Brasil,100,BR-00614,2024-02-05,2024-03-10,Inyeccion SQL,Media,1954224,22207982.96,US-005837,user_heidigrant_5836,fb334960620b9dcb966a258d6465e78c,Chile,2021-02-21,Numero Telefonico,Baja,2024-05-03
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00153,2022-09-27,2023-03-02,Credenciales Filtradas de Terceros,Baja,3572225,17281852.76,US-006635,user_sarah02_6634,7f9c7e658f619be6fb6dca4714958892,Colombia,2017-10-10,Numero Telefonico,Baja,2023-05-06
Miller-Smith,Turismo,Mexico,50,BR-00644,2023-05-08,2023-12-15,Credenciales Filtradas de Terceros,Media,3746256,16266053.03,US-003212,user_dwillis_3211,22d17eec23f194a7e4d0af9a6bf2b9d5,Panama,2024-03-02,Correo Electronico,Media,2024-01-29
Harris-Allen,Retail,Mexico,25000,BR-00544,2024-07-22,2024-10-08,Phishing,Media,4204785,15240316.29,US-001848,user_westsamantha_1847,434636f1f7c4a3e2c0510d66b371c2ac,Brasil,2024-06-13,Numero de Identificacion,Alta,2024-12-01
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00036,2025-12-26,2026-02-03,Credenciales Filtradas de Terceros,Critica,2485195,1719584.49,US-001056,user_perezamy_1055,ed86f0f2c9beb9875fb14e396e61f2ae,Mexico,2017-02-05,Numero Telefonico,Baja,2026-04-04
Coleman Ltd,Turismo,Estados Unidos,50000,BR-00777,2025-07-23,2025-09-17,Ataque de Fuerza Bruta,Critica,4685814,18211793.72,US-002598,user_fjohnson_2597,eca46c5c1e96d2d8f22336d4e5fa5b9e,Chile,2022-08-31,Direccion Fisica,Media,2025-12-06
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00799,2021-10-13,2022-02-15,Insider Malicioso,Alta,3450680,15374815.41,US-005487,user_leebrandon_5486,0680e7fefa46e8e0ac6b2d75aa65d423,Espana,2022-05-15,Nombre Completo,Baja,2022-04-17
Powell Ltd,Gobierno,Brasil,50,BR-00067,2025-01-26,2025-08-01,Credenciales Filtradas de Terceros,Critica,1836787,1150041.62,US-003405,user_porterjuan_3404,a0a3b4982b6b616eb0beade874281f12,Uruguay,2021-09-17,Numero Telefonico,Baja,2025-09-14
Hunt PLC,Finanzas,Ecuador,100,BR-00677,2022-05-02,2022-06-01,Ataque de Fuerza Bruta,Alta,981851,8048368.86,US-000531,user_dustinmartin_530,a3bb96affbc53576db86f24c75a57e43,Uruguay,2026-03-26,Correo Electronico,Media,2022-07-13
Little-Garcia,Manufactura,Panama,50,BR-00142,2024-07-18,2024-08-19,Insider Malicioso,Alta,4440426,810180.22,US-007914,user_robert47_7913,cdaccd44a0396e16b7cb469965e80251,Chile,2021-11-30,Numero de Tarjeta de Credito,Critica,2024-10-01
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00318,2025-05-06,2025-12-06,Malware,Baja,357057,18092553.43,US-002430,user_kmartin_2429,a723be7916c9cc8d3dc7499ff56ca724,Costa Rica,2019-08-09,Contrasena,Alta,2026-01-11
Lynn-Garcia,Energia,Mexico,25000,BR-00612,2023-12-28,2024-05-12,Ataque de Fuerza Bruta,Media,3758593,16544430.45,US-002823,user_davidlutz_2822,e6ab75dff98dae320af6677c4a442c55,Espana,2017-07-31,Contrasena,Alta,2024-06-20
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00530,2022-02-07,2022-05-26,Credenciales Filtradas de Terceros,Baja,2416735,23246024.54,US-004664,user_igonzales_4663,d084deb2e03709aa48c5b2ae1b98776a,Uruguay,2019-10-20,Historial de Transacciones,Alta,2022-07-09
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00304,2023-02-16,2023-02-16,Ataque a Cadena de Suministro,Media,3748421,5101183.72,US-005265,user_elizabethallison_5264,425a3fca0f985e5bfbd4189ebf00334d,Argentina,2023-11-19,Historial Medico,Critica,2023-03-28
Powell Ltd,Gobierno,Brasil,50,BR-00790,2025-10-17,2026-04-27,Insider Malicioso,Baja,1516543,4164204.21,US-005950,user_georgewilson_5949,49a583eefa5cfaeb47667c17ad669077,Estados Unidos,2020-12-21,Nombre Completo,Baja,2026-05-26
Goodman PLC,Turismo,Ecuador,50000,BR-00054,2022-09-27,2023-04-08,Inyeccion SQL,Baja,3060281,22928951.52,US-000393,user_ejackson_392,36297f1ce1ed2ec5ba9181b7b902e4f6,Espana,2018-01-25,Historial Medico,Critica,2023-04-19
Cruz-Schultz,Energia,Panama,50,BR-00164,2022-09-11,2022-09-24,Insider Malicioso,Critica,4607951,6748023.01,US-006310,user_kruegercarolyn_6309,afa3382ba878e8ffe1009884663a5b79,Costa Rica,2017-12-01,Nombre Completo,Baja,2022-10-24
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00278,2024-07-20,2025-01-15,Phishing,Critica,1859799,12135314.4,US-000699,user_maddoxkimberly_698,f1f5d9ff9862600727d9be01efa59d07,Costa Rica,2016-10-20,Nombre Completo,Baja,2025-03-02
"Fox, Odom and Colon",Retail,Chile,50000,BR-00653,2022-12-22,2023-06-16,Insider Malicioso,Baja,4305597,18352898.07,US-006613,user_wrodriguez_6612,0f29047a0cc2da8d912789770b9f54fb,Ecuador,2017-08-18,Historial de Transacciones,Alta,2023-07-02
Reed-Weiss,Gobierno,Uruguay,100,BR-00630,2023-02-10,2023-06-27,Insider Malicioso,Media,2702588,24789096.49,US-006703,user_evansmark_6702,71e3c00fdcf848066a66dc5edbb63230,Argentina,2023-11-02,Fecha de Nacimiento,Baja,2023-07-28
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00251,2024-09-05,2025-02-24,Phishing,Media,4355497,24284993.91,US-007561,user_ypitts_7560,a008ad4b2a6f0b27913e278fbccc3bfc,Estados Unidos,2021-04-01,Fecha de Nacimiento,Baja,2025-03-11
Reed Group,Salud,Colombia,25000,BR-00426,2024-08-18,2025-04-14,Phishing,Alta,4688578,15678871.65,US-006974,user_thomasweaver_6973,49955f8cc1d45440d793682793fa53bc,Panama,2020-01-03,Fecha de Nacimiento,Baja,2025-06-04
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00760,2024-01-05,2024-08-23,Credenciales Filtradas de Terceros,Critica,3273073,22678945.55,US-000727,user_pennywest_726,57fd522d593ced46267461144e7b2838,Estados Unidos,2022-12-18,Fecha de Nacimiento,Baja,2024-11-14
"Chambers, Ward and Melendez",Gobierno,Mexico,25000,BR-00609,2025-02-15,2025-03-30,Inyeccion SQL,Media,1548336,7029929.56,US-003803,user_robertprice_3802,896b4ee8c106dd762348cf99c481721f,Peru,2023-09-18,Historial de Transacciones,Alta,2025-06-21
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00279,2024-08-28,2025-04-16,Explotacion de Vulnerabilidad Sin Parche,Baja,2965900,12304721.54,US-003132,user_lwilliams_3131,9f573cdd34f4937da084f4b6ea4194f6,Costa Rica,2024-09-25,Contrasena,Alta,2025-07-04
"Fox, Odom and Colon",Retail,Chile,50000,BR-00653,2022-12-22,2023-06-16,Insider Malicioso,Baja,4305597,18352898.07,US-002616,user_lanerobert_2615,38833bca2f70813c573894106b2b7e8d,Costa Rica,2017-04-02,Direccion Fisica,Media,2023-06-22
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00708,2024-04-27,2024-11-08,Insider Malicioso,Alta,3386461,2256550.02,US-002291,user_dlara_2290,fe0d1009294fe49c21ec0653d4693e6c,Chile,2017-06-24,Correo Electronico,Media,2025-01-28
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00119,2026-05-14,2026-09-22,Credenciales Filtradas de Terceros,Alta,3015568,2184779.72,US-000891,user_priley_890,de6e46024cd9aaec58a98b5f1c865aa4,Brasil,2019-05-21,Fecha de Nacimiento,Baja,2026-09-22
Brown and Sons,Tecnologia,Chile,100,BR-00634,2024-12-01,2025-05-06,Credenciales Filtradas de Terceros,Alta,1010480,4734276.2,US-005679,user_zharmon_5678,c8c2ab1e4eb5286b8ff94bdb92d77dd9,Colombia,2025-12-25,Historial Medico,Critica,2025-05-07
Harris-Allen,Retail,Mexico,25000,BR-00431,2024-06-30,2024-11-22,Insider Malicioso,Alta,3407727,6767348.11,US-003089,user_mooretammy_3088,44722c505e68f15eeb888c80b55666e8,Espana,2017-08-07,Numero Telefonico,Baja,2024-12-21
Little-Garcia,Manufactura,Panama,50,BR-00453,2023-05-23,2023-06-19,Malware,Media,916692,9337081.73,US-007213,user_nfisher_7212,48fcf7d514a08cb504fbeca5116aa393,Uruguay,2026-08-17,Historial de Transacciones,Alta,2023-09-12
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00342,2024-01-07,2024-06-14,Malware,Media,4918060,9665633.84,US-002353,user_rrobinson_2352,18931c068e29ebd802fe24d133b9db81,Chile,2023-10-04,Nombre Completo,Baja,2024-08-22
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00043,2025-10-17,2026-05-26,Inyeccion SQL,Media,2975103,21734778.11,US-007944,user_jennifer37_7943,7837c9926bca4c149418c1e569ba159b,Argentina,2021-12-30,Direccion Fisica,Media,2026-07-04
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00203,2024-01-30,2024-07-18,Malware,Critica,2394259,15134560.83,US-002631,user_bvazquez_2630,80154d1a8e13c5b5c0a7ae2352ecab63,Panama,2022-06-09,Numero de Tarjeta de Credito,Critica,2024-09-28
Walton LLC,Salud,Espana,2500,BR-00682,2026-07-17,2026-09-22,Configuracion Erronea de Servidor,Alta,1849392,21415321.13,US-003752,user_mia86_3751,bc1d14f3e1277113d666cec31e9cc845,Ecuador,2026-06-20,Fecha de Nacimiento,Baja,2026-09-22
Cruz PLC,Gobierno,Peru,100,BR-00529,2025-05-27,2026-01-16,Ransomware,Critica,3750483,16432726.66,US-001886,user_jason32_1885,dd67a19876a0ce8c1ba483803aa1ac7c,Panama,2023-02-23,Historial Medico,Critica,2026-04-04
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00304,2023-02-16,2023-02-16,Ataque a Cadena de Suministro,Media,3748421,5101183.72,US-002841,user_rebecca03_2840,24671be0dcdd652b8c1876afff7a65fa,Mexico,2018-12-18,Numero Telefonico,Baja,2023-03-06
Conrad PLC,Gobierno,Peru,50,BR-00430,2025-12-25,2026-04-14,Configuracion Erronea de Servidor,Critica,2497147,2175855.96,US-006847,user_wjohnson_6846,7d5b6e8be8311a4fe500fdeb0a4ff236,Peru,2019-02-24,Historial de Transacciones,Alta,2026-06-28
Gallegos-Wilkerson,Salud,Panama,25000,BR-00234,2021-12-16,2022-02-26,Configuracion Erronea de Servidor,Media,2070092,12749640.05,US-005940,user_jessica95_5939,5c963e429479eab569aa8b8cdb8d3bb5,Uruguay,2024-07-03,Historial de Transacciones,Alta,2022-03-15
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00214,2025-12-27,2026-05-03,Inyeccion SQL,Alta,3750545,24542169.0,US-001468,user_johnsonwilliam_1467,2798f4c33f1966cdd9b32090020286a3,Panama,2024-07-31,Contrasena,Alta,2026-06-20
"Jefferson, Smith and Wilkerson",Telecomunicaciones,Peru,10000,BR-00236,2022-12-08,2023-05-21,Ransomware,Critica,1942963,6121682.31,US-006111,user_scottmccormick_6110,b1d75969c53a1892e02af1daed01da95,Argentina,2020-06-25,Numero de Tarjeta de Credito,Critica,2023-05-31
Davis-Kelley,Energia,Colombia,250,BR-00659,2025-03-09,2025-08-01,Credenciales Filtradas de Terceros,Media,584421,16966338.97,US-006403,user_aharris_6402,7d0b511dfc862d4b21b82afd67bc3fae,Costa Rica,2021-07-30,Nombre Completo,Baja,2025-10-22
Brown and Sons,Tecnologia,Chile,100,BR-00021,2024-02-06,2024-05-29,Insider Malicioso,Alta,1250628,15796803.51,US-007595,user_johnsoncarolyn_7594,240f03c6fa294644f3953670c062837e,Peru,2018-07-01,Fecha de Nacimiento,Baja,2024-06-12
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00585,2026-04-13,2026-09-22,Explotacion de Vulnerabilidad Sin Parche,Alta,4560375,24719129.78,US-007933,user_samueladkins_7932,ee2c14a8e6fdb08afa49b55f0c862516,Estados Unidos,2025-11-12,Contrasena,Alta,2026-09-22
Conrad PLC,Gobierno,Peru,50,BR-00334,2024-12-31,2025-02-22,Phishing,Critica,239261,22093500.14,US-006003,user_julie36_6002,20f40f3f8b2d4725e4b7ee9c5545fa67,Estados Unidos,2016-12-26,Contrasena,Alta,2025-02-24
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00220,2025-03-26,2025-09-22,Phishing,Media,2303654,7909411.99,US-003518,user_salazarchristopher_3517,74c61cc03d64aca81aeecbc00fb4586f,Espana,2018-06-28,Direccion Fisica,Media,2025-11-21
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00741,2023-03-15,2023-05-19,Configuracion Erronea de Servidor,Media,750054,1684845.23,US-005550,user_steven82_5549,d90dce34a6dad68c7e32ac0efa71e393,Estados Unidos,2020-08-29,Contrasena,Alta,2023-07-15
Bonilla-Reynolds,Gobierno,Brasil,50,BR-00386,2023-03-30,2023-07-15,Ataque de Fuerza Bruta,Critica,3364984,12637270.02,US-003296,user_cassandra16_3295,a3da20d2d23f836df799e250cb3eb2ed,Uruguay,2025-04-03,Numero Telefonico,Baja,2023-08-21
Lynn-Garcia,Energia,Mexico,25000,BR-00570,2021-12-18,2022-06-21,Inyeccion SQL,Baja,143137,16524630.71,US-000411,user_cynthiagates_410,721ce77fa9081e33da71d4ddcb3258c0,Costa Rica,2020-01-03,Fecha de Nacimiento,Baja,2022-08-17
Kemp-Perez,Finanzas,Costa Rica,100,BR-00661,2023-10-16,2024-01-10,Phishing,Media,1371378,8042032.09,US-007272,user_taylor59_7271,958fe4017e425a13664c2bdeeebe3d48,Peru,2024-03-30,Nombre Completo,Baja,2024-04-09
"Norton, Foster and Pacheco",Energia,Estados Unidos,1000,BR-00533,2026-07-07,2026-09-22,Explotacion de Vulnerabilidad Sin Parche,Baja,1388578,7059780.03,US-002138,user_hardyjeremiah_2137,c74d5d13bbd71a15b5802c96dad262d0,Estados Unidos,2022-09-30,Nombre Completo,Baja,2026-09-22
Johnson Group,Tecnologia,Uruguay,50000,BR-00316,2022-09-28,2022-11-18,Phishing,Baja,938284,710678.3,US-000084,user_stephenroberson_83,0401d4957768b29c784265c519096b8e,Peru,2023-03-09,Fecha de Nacimiento,Baja,2022-11-25
Powell Ltd,Gobierno,Brasil,50,BR-00558,2022-02-04,2022-04-10,Inyeccion SQL,Baja,1656950,20722263.57,US-003350,user_sophiabanks_3349,628dcd8e0e1ed12c9510b8f22a6e0a9b,Espana,2026-08-01,Direccion Fisica,Media,2022-04-27
Bell-Williams,Retail,Colombia,250,BR-00491,2022-03-11,2022-08-22,Credenciales Filtradas de Terceros,Media,2610602,202178.79,US-002307,user_ortizashley_2306,83f94add95f4873d2d2809f0f5922249,Espana,2024-04-21,Contrasena,Alta,2022-11-17
Baker-Stewart,Telecomunicaciones,Argentina,100,BR-00058,2022-04-04,2022-10-07,Malware,Media,3386532,18592327.86,US-000542,user_ocole_541,842042fbf8fa56672845f6c2f32ffa2b,Estados Unidos,2022-02-21,Contrasena,Alta,2022-11-04
"Richardson, Velasquez and Wilson",Tecnologia,Espana,250,BR-00721,2025-03-24,2025-07-12,Ransomware,Critica,3754939,2032169.75,US-001922,user_sbarker_1921,d284aec4e769904a47e7ca8f26e0be8a,Argentina,2016-10-07,Numero Telefonico,Baja,2025-09-25
"Chambers, Ward and Melendez",Gobierno,Mexico,25000,BR-00208,2026-05-22,2026-09-22,Explotacion de Vulnerabilidad Sin Parche,Media,3443668,9430242.72,US-004625,user_michaelahuynh_4624,3f8bfa225904c84551ed0475c29ed742,Chile,2019-05-09,Numero de Tarjeta de Credito,Critica,2026-09-22
Hughes LLC,Tecnologia,Argentina,25000,BR-00478,2026-04-04,2026-07-14,Phishing,Critica,620326,23614561.59,US-000836,user_christine46_835,6ab0be5305bb07bcfd2d77a0bae221a9,Estados Unidos,2019-07-13,Numero Telefonico,Baja,2026-09-18
Bell-Williams,Retail,Colombia,250,BR-00137,2021-10-05,2021-12-27,Credenciales Filtradas de Terceros,Alta,1451683,19171823.85,US-005841,user_halechristopher_5840,a138ecb434fb738c711015b007df62eb,Uruguay,2017-07-12,Numero de Identificacion,Alta,2022-01-31
Bonilla-Reynolds,Gobierno,Brasil,50,BR-00168,2023-04-02,2023-04-16,Ataque a Cadena de Suministro,Alta,4332186,21938851.03,US-005371,user_gregory05_5370,8a7628fa69482711f2c2817d3507a89c,Panama,2020-02-22,Correo Electronico,Media,2023-07-06
Johnson Group,Tecnologia,Uruguay,50000,BR-00563,2022-12-11,2023-04-28,Configuracion Erronea de Servidor,Media,1110721,16048984.54,US-004715,user_dalerosario_4714,d93203a8ef1781eeac0953df60beb6dc,Panama,2021-07-18,Numero Telefonico,Baja,2023-05-25
"Jacobs, Santiago and Phelps",Finanzas,Mexico,50000,BR-00063,2025-01-30,2025-04-05,Phishing,Alta,2252587,13582057.95,US-000633,user_xsanchez_632,3da6912bc539775941e092c52b71792d,Espana,2023-02-18,Fecha de Nacimiento,Baja,2025-05-12
"Chambers, Ward and Melendez",Gobierno,Mexico,25000,BR-00670,2023-10-10,2023-11-29,Phishing,Media,996328,3811473.05,US-007974,user_proberts_7973,5f0cd2cf3214178b6efdddf7bf43a2d8,Espana,2025-01-19,Fecha de Nacimiento,Baja,2023-12-29
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00241,2021-11-08,2022-03-25,Credenciales Filtradas de Terceros,Critica,1035391,6334972.62,US-005483,user_rcarter_5482,3210b590fd4a15e4a4700ec7f51c234b,Estados Unidos,2025-01-14,Contrasena,Alta,2022-04-07
Gallegos-Wilkerson,Salud,Panama,25000,BR-00656,2023-07-01,2023-08-25,Phishing,Critica,1633430,4005876.55,US-007221,user_hensonmary_7220,60ba1a70dce21f579b466c466804dc14,Uruguay,2017-10-15,Numero Telefonico,Baja,2023-10-30
"Fox, Odom and Colon",Retail,Chile,50000,BR-00653,2022-12-22,2023-06-16,Insider Malicioso,Baja,4305597,18352898.07,US-007339,user_rebekahkrueger_7338,f1cae531d838c14385a726fb870d0bd4,Estados Unidos,2024-08-19,Direccion Fisica,Media,2023-08-09
Brown and Sons,Tecnologia,Chile,100,BR-00226,2025-06-09,2025-12-24,Insider Malicioso,Media,4356911,19332324.14,US-004233,user_vbrown_4232,c530e55af67ac4b80c6a6fa8808ac326,Estados Unidos,2022-08-18,Fecha de Nacimiento,Baja,2026-02-10
Collins-Harris,Educacion,Peru,1000,BR-00100,2022-12-23,2023-02-22,Insider Malicioso,Media,1629006,22715377.47,US-002492,user_juan05_2491,99fd73c1013451a2c27129f99010426a,Espana,2020-07-08,Historial de Transacciones,Alta,2023-05-01
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00327,2022-03-06,2022-06-26,Phishing,Media,207438,16118585.29,US-004426,user_dawn86_4425,809274b9c36a74ae6b75a1eb1e1bd987,Uruguay,2018-12-18,Historial Medico,Critica,2022-07-30
"Richardson, Velasquez and Wilson",Tecnologia,Espana,250,BR-00447,2024-05-12,2024-09-10,Ransomware,Alta,4815383,8999707.73,US-005958,user_weberadam_5957,d3908098f6963b50a5cd7abde463b2a6,Espana,2023-12-31,Historial de Transacciones,Alta,2024-11-13
Lynn-Garcia,Energia,Mexico,25000,BR-00198,2023-06-28,2024-01-04,Credenciales Filtradas de Terceros,Baja,4847694,17866082.41,US-001738,user_gabriellemolina_1737,dddfe2020806eb6a3e1aefd0f9177607,Espana,2024-02-24,Numero Telefonico,Baja,2024-01-28
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00303,2025-06-21,2026-02-16,Configuracion Erronea de Servidor,Media,1606266,18708102.14,US-006846,user_alexander93_6845,cf12c970e8226d4a70f54abb664fe9cf,Panama,2017-08-17,Numero de Tarjeta de Credito,Critica,2026-04-09
Goodman PLC,Turismo,Ecuador,50000,BR-00532,2022-10-08,2023-01-12,Ataque de Fuerza Bruta,Media,4139318,19274283.26,US-007990,user_mwhite_7989,eb3782b778148e4e16ae5cb6a0f5b78f,Argentina,2017-04-01,Contrasena,Alta,2023-04-09
Collins-Harris,Educacion,Peru,1000,BR-00735,2025-12-02,2026-04-25,Phishing,Critica,580146,6457875.87,US-002941,user_ostewart_2940,c54b5f3f4925126ed52550e2a6796fa8,Chile,2023-05-08,Correo Electronico,Media,2026-06-07
Walton LLC,Salud,Espana,2500,BR-00187,2026-03-04,2026-03-10,Ataque de Fuerza Bruta,Baja,4495331,15161474.66,US-003752,user_mia86_3751,bc1d14f3e1277113d666cec31e9cc845,Ecuador,2026-06-20,Direccion Fisica,Media,2026-04-11
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00366,2024-02-21,2024-05-09,Phishing,Media,401645,7511215.52,US-006384,user_ashleyhouston_6383,4b4b49f5c118fdbbcca6f7b8a8e4e08d,Uruguay,2021-01-17,Numero Telefonico,Baja,2024-05-11
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00697,2022-12-07,2022-12-20,Insider Malicioso,Critica,1869987,20793056.07,US-000454,user_ericmartin_453,2277a49a919ae979a56e61ef24658bbd,Argentina,2017-08-24,Correo Electronico,Media,2023-02-18
Adams LLC,Tecnologia,Mexico,2500,BR-00061,2024-08-15,2025-03-25,Ataque de Fuerza Bruta,Critica,1090447,664149.05,US-007186,user_millergina_7185,10529493984f9dfe6f325dc882fa3224,Peru,2019-05-01,Historial Medico,Critica,2025-06-01
Miller-Smith,Turismo,Mexico,50,BR-00355,2022-01-06,2022-05-08,Credenciales Filtradas de Terceros,Critica,391898,7094980.01,US-000648,user_dgibson_647,cded2ddce3f296d9f26550da42288b66,Colombia,2019-04-28,Contrasena,Alta,2022-07-21
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00613,2023-07-08,2024-01-06,Ataque de Fuerza Bruta,Alta,4240642,10990539.32,US-006790,user_thomassteven_6789,81b72c4d6e05dfa883fe8a1939236d15,Peru,2021-08-12,Direccion Fisica,Media,2024-02-07
Farmer-Hurst,Manufactura,Espana,500,BR-00404,2024-01-29,2024-07-05,Configuracion Erronea de Servidor,Critica,764333,24404085.95,US-003191,user_katrinahunt_3190,d95ee5e8bdd7f3f187c83fb3d59c386c,Ecuador,2019-05-09,Numero Telefonico,Baja,2024-08-06
Reed Group,Salud,Colombia,25000,BR-00621,2025-02-11,2025-05-24,Ataque de Fuerza Bruta,Baja,1855821,19149308.01,US-001844,user_coconnor_1843,09da2b1d463c26a073b341688187e093,Mexico,2026-07-13,Numero Telefonico,Baja,2025-06-08
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00043,2025-10-17,2026-05-26,Inyeccion SQL,Media,2975103,21734778.11,US-005718,user_johnsonjay_5717,e2d0b84b8f63251fe93591113d6c938e,Estados Unidos,2025-09-16,Historial Medico,Critica,2026-07-07
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00319,2025-11-27,2026-04-20,Ataque a Cadena de Suministro,Baja,4946121,15161978.18,US-002451,user_mdickson_2450,8a5cf06b2e3967cc7cbc735dc65f427d,Ecuador,2017-02-07,Numero Telefonico,Baja,2026-06-18
"Jefferson, Smith and Wilkerson",Telecomunicaciones,Peru,10000,BR-00767,2024-06-28,2024-08-01,Ataque a Cadena de Suministro,Alta,4340525,14522013.91,US-005560,user_guyjohnson_5559,bf9df99505db9720451fe7d53a871dec,Panama,2025-10-05,Historial Medico,Critica,2024-10-10
Davis-Kelley,Energia,Colombia,250,BR-00273,2024-09-20,2024-09-27,Malware,Media,4722724,18390048.95,US-000278,user_marvintucker_277,7d5c55a5bd9a7c0cb84d7d2b08cfa35e,Chile,2022-07-28,Contrasena,Alta,2024-12-02
Ward Ltd,Finanzas,Chile,50,BR-00715,2025-12-14,2026-04-19,Insider Malicioso,Critica,1597490,7573716.6,US-001958,user_pierceshirley_1957,87ea3fda846d617d9917ebcb776938a6,Peru,2021-02-08,Historial Medico,Critica,2026-06-18
"Stephens, Hayes and Holmes",Telecomunicaciones,Argentina,250,BR-00418,2026-05-16,2026-09-22,Explotacion de Vulnerabilidad Sin Parche,Media,696823,6821161.71,US-004303,user_yhunt_4302,412b5d893378b193d94a98cf4778bba1,Peru,2024-02-21,Nombre Completo,Baja,2026-09-22
