nombre_organizacion,sector_organizacion,pais_organizacion,tamano_empleados_organizacion,codigo_brecha,fecha_ocurrencia,fecha_deteccion,vector_ataque,severidad_incidente,registros_afectados_total,costo_estimado_total,codigo_usuario,pseudonimo_usuario,email_hash_usuario,pais_residencia_usuario,fecha_registro_usuario,tipo_dato_expuesto,categoria_sensibilidad_dato,fecha_notificacion_usuario
"Stephens, Hayes and Holmes",Telecomunicaciones,Argentina,250,BR-00545,2025-05-22,2025-11-21,Malware,Alta,4436124,12290371.78,US-004618,user_philipbrandt_4617,c4363cac40260f619ecb552216464e7d,Argentina,2019-12-30,Contrasena,Alta,2025-12-31
Kemp-Perez,Finanzas,Costa Rica,100,BR-00375,2024-07-27,2025-01-06,Ataque a Cadena de Suministro,Critica,270043,18078736.89,US-007044,user_joshua93_7043,11370a63c6596c3ebcc39af5b0277e9c,Brasil,2021-02-05,Contrasena,Alta,2025-02-04
Reed-Weiss,Gobierno,Uruguay,100,BR-00630,2023-02-10,2023-06-27,Insider Malicioso,Media,2702588,24789096.49,US-001898,user_uponce_1897,7781a5047386bcef59bb22efe8d4d2cf,Espana,2017-09-16,Correo Electronico,Media,2023-09-01
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00258,2024-03-13,2024-05-21,Ataque a Cadena de Suministro,Media,3125758,7819597.0,US-002521,user_anthonysusan_2520,ad7b01d0f72af897efabbbda0763f0db,Costa Rica,2022-03-31,Historial de Transacciones,Alta,2024-06-11
Adams-Fowler,Tecnologia,Brasil,100,BR-00211,2024-08-14,2024-08-28,Inyeccion SQL,Alta,4838091,515130.93,US-006398,user_aaronjacobs_6397,89f21a03fe4e9c3d68d8756f3832edf1,Espana,2019-06-12,Nombre Completo,Baja,2024-09-27
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00657,2023-01-23,2023-05-28,Credenciales Filtradas de Terceros,Critica,1111748,2556216.43,US-004556,user_summersjimmy_4555,33c4ceeca1239ea2dd4da19008aac925,Colombia,2019-06-11,Historial Medico,Critica,2023-08-23
"Jefferson, Smith and Wilkerson",Telecomunicaciones,Peru,10000,BR-00224,2025-05-12,2025-10-06,Ataque a Cadena de Suministro,Media,3363246,2668191.73,US-003529,user_dianahoffman_3528,7ff723fe1aa3e0fda8544a365b076e39,Uruguay,2023-08-07,Fecha de Nacimiento,Baja,2025-10-22
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00357,2023-08-25,2024-03-24,Credenciales Filtradas de Terceros,Critica,4006794,12882194.04,US-003317,user_michael40_3316,fb4cee09ffd5d871a8306ef5054ebcd9,Peru,2020-09-13,Fecha de Nacimiento,Baja,2024-05-21
Farmer-Hurst,Manufactura,Espana,500,BR-00474,2026-07-23,2026-09-22,Ataque de Fuerza Bruta,Media,2223733,4761869.58,US-006456,user_bbell_6455,264c62bd2e75a19c5b15f5561eba98b5,Peru,2024-01-09,Numero de Tarjeta de Credito,Critica,2026-09-22
Davis-Kelley,Energia,Colombia,250,BR-00121,2023-01-29,2023-05-16,Ransomware,Media,1759177,4194812.07,US-002626,user_justincarlson_2625,0f46ea461ab1e499571921eab43b05db,Espana,2025-04-28,Correo Electronico,Media,2023-06-18
Lynn-Garcia,Energia,Mexico,25000,BR-00198,2023-06-28,2024-01-04,Credenciales Filtradas de Terceros,Baja,4847694,17866082.41,US-001236,user_matthewmcdonald_1235,eac56b17403a0d8f362f6c2ed6f70b81,Peru,2023-02-17,Historial Medico,Critica,2024-01-20
Bell-Williams,Retail,Colombia,250,BR-00143,2022-04-29,2022-11-01,Explotacion de Vulnerabilidad Sin Parche,Critica,2849173,14359482.71,US-005810,user_anthonygill_5809,f88795040ca037b1906de20ca9133587,Argentina,2022-06-10,Numero de Tarjeta de Credito,Critica,2022-12-15
Gallegos-Wilkerson,Salud,Panama,25000,BR-00234,2021-12-16,2022-02-26,Configuracion Erronea de Servidor,Media,2070092,12749640.05,US-000103,user_obrown_102,1170c910cdfacb645373e5212a4322ec,Ecuador,2019-07-10,Correo Electronico,Media,2022-05-22
Brown and Sons,Tecnologia,Chile,100,BR-00320,2023-09-06,2024-03-14,Ransomware,Critica,3968786,12585211.8,US-002008,user_flawson_2007,ce61e04c6890290ada019e5542cdac74,Espana,2024-07-27,Historial Medico,Critica,2024-06-03
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00380,2023-03-01,2023-09-09,Explotacion de Vulnerabilidad Sin Parche,Media,1264147,21798496.48,US-006283,user_william82_6282,35bb8fb96bccb73b54b8a71349e18aaf,Estados Unidos,2025-11-28,Numero de Identificacion,Alta,2023-11-06
Martinez Ltd,Retail,Estados Unidos,100,BR-00136,2026-08-21,2026-08-21,Explotacion de Vulnerabilidad Sin Parche,Media,3710973,20836506.72,US-003336,user_gjohnson_3335,f109457e58e4f7e5445d7bb7189296a7,Uruguay,2016-12-30,Nombre Completo,Baja,2026-08-31
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00047,2025-12-02,2026-01-06,Ataque de Fuerza Bruta,Critica,2331751,22839524.73,US-003428,user_sandra38_3427,e529df8cda4f5f01dcad03a8d36db759,Mexico,2026-05-14,Historial Medico,Critica,2026-03-19
Gallegos-Wilkerson,Salud,Panama,25000,BR-00133,2025-11-16,2026-03-14,Ataque de Fuerza Bruta,Critica,1420151,22434273.22,US-005940,user_jessica95_5939,5c963e429479eab569aa8b8cdb8d3bb5,Uruguay,2024-07-03,Numero de Identificacion,Alta,2026-04-24
Powell Ltd,Gobierno,Brasil,50,BR-00471,2025-03-12,2025-04-12,Explotacion de Vulnerabilidad Sin Parche,Critica,4726111,24000775.81,US-007238,user_olsenbrian_7237,a2f83134bf3e247f5fd493337806e74f,Chile,2019-12-22,Fecha de Nacimiento,Baja,2025-07-09
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00734,2025-02-03,2025-07-26,Insider Malicioso,Alta,1694775,7606559.37,US-004299,user_sherri37_4298,690a3a5285b2e9d2327c4221a9c638c1,Panama,2020-02-18,Numero de Tarjeta de Credito,Critica,2025-10-23
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00740,2025-01-16,2025-02-07,Insider Malicioso,Alta,275471,23411450.37,US-006283,user_william82_6282,35bb8fb96bccb73b54b8a71349e18aaf,Estados Unidos,2025-11-28,Fecha de Nacimiento,Baja,2025-03-10
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00362,2025-01-31,2025-08-23,Configuracion Erronea de Servidor,Critica,1289981,18441579.29,US-005404,user_maryrivera_5403,2a295e1d616bf1a74346ed9f8217c135,Costa Rica,2017-10-20,Numero de Tarjeta de Credito,Critica,2025-10-20
Harris-Allen,Retail,Mexico,25000,BR-00544,2024-07-22,2024-10-08,Phishing,Media,4204785,15240316.29,US-007873,user_joshuaturner_7872,1051ae8485f970b8775e4fed4feed989,Chile,2022-02-05,Numero de Identificacion,Alta,2024-12-17
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00697,2022-12-07,2022-12-20,Insider Malicioso,Critica,1869987,20793056.07,US-003686,user_palmercalvin_3685,f75d22c5ba338c1e72ca5c2f88f62d84,Colombia,2023-07-13,Numero Telefonico,Baja,2023-03-09
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00393,2025-03-11,2025-09-29,Ataque de Fuerza Bruta,Baja,4349697,2779337.61,US-001665,user_dennis09_1664,d803f9f28bf7e3d663854b1577f010dd,Argentina,2024-03-16,Historial Medico,Critica,2025-10-25
Brown and Sons,Tecnologia,Chile,100,BR-00423,2024-10-15,2025-04-14,Phishing,Media,1614929,5609223.46,US-001491,user_underwoodwesley_1490,a736b4cdddb2145803fc118982b844c2,Chile,2024-02-08,Direccion Fisica,Media,2025-05-21
Miller-Smith,Turismo,Mexico,50,BR-00046,2023-03-15,2023-06-20,Phishing,Critica,257742,2562751.48,US-005541,user_ghawkins_5540,02f17e41bd21a9f11a293d0ecdd099fc,Chile,2023-11-19,Nombre Completo,Baja,2023-07-23
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00427,2025-07-09,2025-09-11,Explotacion de Vulnerabilidad Sin Parche,Alta,3461083,9947233.17,US-002663,user_pdixon_2662,3652ebfec0a6c3012b9e9630fb10c331,Peru,2021-03-12,Fecha de Nacimiento,Baja,2025-12-07
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00432,2025-12-13,2026-06-28,Phishing,Alta,4732792,17005556.86,US-001877,user_charlestimothy_1876,6267503c84218f9fadee080d06a1fb55,Brasil,2026-05-14,Contrasena,Alta,2026-09-22
Martinez Ltd,Retail,Estados Unidos,100,BR-00467,2025-01-13,2025-01-30,Explotacion de Vulnerabilidad Sin Parche,Critica,2671464,14814597.18,US-003889,user_mullinsrichard_3888,4217ae0bcf04a2b25d0550a342ffa967,Chile,2020-09-03,Contrasena,Alta,2025-04-11
"Mitchell, Reyes and Bender",Telecomunicaciones,Ecuador,10000,BR-00147,2024-04-28,2024-08-03,Phishing,Media,509237,367559.59,US-007640,user_danielleramirez_7639,a35253e3dba1fea6dcf2cf3c1b10f02e,Panama,2022-10-31,Numero de Identificacion,Alta,2024-08-13
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00706,2026-08-11,2026-09-22,Configuracion Erronea de Servidor,Critica,189401,4154076.26,US-004165,user_fpeterson_4164,c6bbeb200dfc1e89feb61520b77eadd2,Panama,2022-02-05,Numero Telefonico,Baja,2026-09-22
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00710,2022-02-02,2022-04-15,Insider Malicioso,Baja,2927473,16866548.09,US-006957,user_james87_6956,e849a38d13e142aa9f7314ed068c7797,Panama,2021-12-17,Correo Electronico,Media,2022-07-05
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00463,2025-12-29,2026-04-21,Ataque de Fuerza Bruta,Critica,3612633,17904757.37,US-001548,user_omitchell_1547,96be8a75e7d2e357bdb63de626a19a13,Estados Unidos,2026-01-04,Nombre Completo,Baja,2026-05-20
Collins-Harris,Educacion,Peru,1000,BR-00619,2023-02-07,2023-08-03,Insider Malicioso,Baja,4255654,14675472.44,US-002748,user_jordan20_2747,095e662512c1f361e99fecfeb6ec1069,Estados Unidos,2023-01-08,Historial Medico,Critica,2023-10-21
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00518,2022-07-23,2022-08-17,Configuracion Erronea de Servidor,Critica,4200692,10401818.33,US-005788,user_kristi35_5787,d1a350b9b6229f9d8ab6dec140fa6486,Mexico,2025-08-17,Numero de Tarjeta de Credito,Critica,2022-09-02
Bell-Williams,Retail,Colombia,250,BR-00557,2022-08-26,2022-09-27,Credenciales Filtradas de Terceros,Media,1356802,4146094.23,US-004369,user_david55_4368,9296d6c6093085edce067efc5dfd4b08,Brasil,2025-11-09,Contrasena,Alta,2022-11-18
Miller-Smith,Turismo,Mexico,50,BR-00578,2025-07-13,2026-01-01,Ataque a Cadena de Suministro,Media,159354,13988379.25,US-001206,user_aprilbell_1205,2d1ed506a5485393da5c1a9d231270ab,Peru,2022-05-14,Nombre Completo,Baja,2026-01-31
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00535,2021-12-28,2022-03-12,Configuracion Erronea de Servidor,Critica,1532249,13120898.24,US-003663,user_natashachambers_3662,93baee00e777927211bb7994c29c81aa,Uruguay,2018-12-13,Historial Medico,Critica,2022-05-27
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00390,2024-09-05,2024-10-07,Ataque a Cadena de Suministro,Critica,1264864,440497.93,US-004851,user_suzannejohnson_4850,bbd775a243ee560f180645c017ad82ed,Panama,2025-08-01,Historial de Transacciones,Alta,2024-10-21
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00697,2022-12-07,2022-12-20,Insider Malicioso,Critica,1869987,20793056.07,US-006319,user_jellis_6318,5a8e4c41a26f89497521d120de17b651,Chile,2019-01-19,Correo Electronico,Media,2023-03-08
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00660,2022-03-07,2022-07-26,Malware,Media,2588292,16299646.7,US-001537,user_austinhenderson_1536,352a058658a481459775a79d2ba8b56a,Uruguay,2017-01-20,Contrasena,Alta,2022-09-25
Lynn-Garcia,Energia,Mexico,25000,BR-00229,2022-03-30,2022-04-07,Inyeccion SQL,Media,1147069,6882286.9,US-002738,user_lorihill_2737,4995533cd86ff85cc5b4d823b07e487e,Uruguay,2022-11-18,Historial de Transacciones,Alta,2022-05-31
"Jefferson, Smith and Wilkerson",Telecomunicaciones,Peru,10000,BR-00346,2021-10-20,2022-02-12,Ransomware,Baja,3669530,6978556.27,US-004356,user_christopher64_4355,0ead587b941db3160237fa6326bfdd6a,Mexico,2018-09-14,Fecha de Nacimiento,Baja,2022-03-01
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00548,2023-08-10,2024-01-23,Ataque de Fuerza Bruta,Baja,2248166,15867583.53,US-003992,user_alexandra12_3991,2cc59e1d9ee43fe688a0c4e7ab32061e,Panama,2018-10-26,Historial de Transacciones,Alta,2024-03-29
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00519,2023-07-04,2024-01-31,Credenciales Filtradas de Terceros,Baja,130446,24227751.87,US-004748,user_lkline_4747,3e013dd8ba0e297dbfea45700c85f911,Colombia,2021-05-08,Contrasena,Alta,2024-04-30
Conrad PLC,Gobierno,Peru,50,BR-00531,2026-08-24,2026-09-22,Credenciales Filtradas de Terceros,Critica,4716044,24582952.74,US-002650,user_petertrevino_2649,83bec7deb44407d4cbddd71d35674f9f,Brasil,2024-06-06,Numero de Identificacion,Alta,2026-09-22
"Brown, George and Hernandez",Manufactura,Costa Rica,5000,BR-00765,2024-03-11,2024-05-10,Insider Malicioso,Alta,4130532,11623288.41,US-004706,user_hvargas_4705,c1528e7c6ef50192771fb4e0f36136be,Colombia,2024-01-04,Direccion Fisica,Media,2024-07-29
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00212,2024-10-03,2025-02-21,Configuracion Erronea de Servidor,Alta,1805784,6449280.67,US-001663,user_gdrake_1662,0b1582b82ce22123e758b57dd2f04b16,Estados Unidos,2023-09-01,Fecha de Nacimiento,Baja,2025-03-11
Hughes LLC,Tecnologia,Argentina,25000,BR-00231,2023-10-03,2024-03-03,Insider Malicioso,Critica,4373969,14689506.93,US-002988,user_erin08_2987,4dc96e24c299bb60b1b1bd1a4811eb92,Argentina,2022-10-19,Contrasena,Alta,2024-05-04
Cruz PLC,Gobierno,Peru,100,BR-00412,2026-05-02,2026-09-22,Configuracion Erronea de Servidor,Alta,3438993,10183010.65,US-006353,user_jamienoble_6352,a25647258ce11947d7e73d84b651a856,Peru,2026-05-06,Historial Medico,Critica,2026-09-22
Murphy-Mullins,Retail,Ecuador,1000,BR-00700,2023-11-09,2023-12-07,Ransomware,Alta,4552257,15416153.83,US-006525,user_william55_6524,f366572fbaa665db5a17ef9c47167912,Panama,2025-08-25,Numero de Identificacion,Alta,2024-01-23
Davis-Kelley,Energia,Colombia,250,BR-00667,2025-04-29,2025-07-09,Inyeccion SQL,Media,4704277,12994311.68,US-002334,user_tdoyle_2333,18385d2924f5c9fbeb326dd44bf2709a,Ecuador,2023-04-14,Numero Telefonico,Baja,2025-08-09
Brown and Sons,Tecnologia,Chile,100,BR-00253,2025-10-02,2025-11-13,Insider Malicioso,Alta,802494,16982748.99,US-005376,user_sarah17_5375,1bf30a90ed4e1a5deae6e7aa8e16f1cf,Chile,2026-03-17,Correo Electronico,Media,2025-12-14
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00443,2022-02-01,2022-08-12,Credenciales Filtradas de Terceros,Critica,4767647,16456560.2,US-006521,user_irussell_6520,0fde9960ccdb0e94f2570ea2a93e4f8e,Uruguay,2018-11-27,Direccion Fisica,Media,2022-10-28
"Gibson, Lowe and Lawson",Tecnologia,Uruguay,25000,BR-00177,2024-12-30,2025-05-11,Ataque a Cadena de Suministro,Media,4636716,1664856.22,US-003107,user_hopkinsmatthew_3106,56a27b4c89724d0356848d2303ada626,Argentina,2024-12-28,Nombre Completo,Baja,2025-06-02
Vargas PLC,Gobierno,Brasil,100,BR-00076,2022-09-24,2022-12-29,Ataque de Fuerza Bruta,Baja,1600658,19737287.81,US-003252,user_chavezandrew_3251,aad898412a4e77a884e37f93069e2f1c,Peru,2025-11-13,Historial Medico,Critica,2023-03-25
Hunt PLC,Finanzas,Ecuador,100,BR-00679,2025-08-28,2026-01-05,Insider Malicioso,Baja,3598642,17029778.9,US-005345,user_jennifergonzales_5344,ec7f0bd4059b807b38484a261543fc6b,Uruguay,2021-08-09,Numero de Identificacion,Alta,2026-03-19
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00434,2022-04-14,2022-07-08,Configuracion Erronea de Servidor,Baja,2628545,15845713.62,US-001881,user_smithmichael_1880,14d46223f2c1c73d00c638635e575f9d,Argentina,2018-12-28,Nombre Completo,Baja,2022-07-27
Hunt PLC,Finanzas,Ecuador,100,BR-00475,2022-06-29,2023-01-26,Inyeccion SQL,Media,3963080,24674330.56,US-006863,user_callen_6862,b85b15703ae7d38cc3563e3ca12a7a0d,Brasil,2022-03-13,Numero de Tarjeta de Credito,Critica,2023-03-24
"Mitchell, Reyes and Bender",Telecomunicaciones,Ecuador,10000,BR-00004,2024-05-29,2025-01-10,Inyeccion SQL,Media,4594892,6011042.42,US-003691,user_brittanycampbell_3690,e7d60613ff5daa15886bf794fe31a3d2,Estados Unidos,2017-06-22,Historial Medico,Critica,2025-03-04
Mccormick PLC,Tecnologia,Colombia,1000,BR-00277,2025-08-04,2026-01-08,Ransomware,Baja,4126682,8911919.91,US-004495,user_wrodriguez_4494,03e80e4ff7422b6b771c9876395fe20b,Panama,2018-10-23,Numero de Identificacion,Alta,2026-02-14
Conrad PLC,Gobierno,Peru,50,BR-00289,2023-09-05,2024-01-11,Ataque de Fuerza Bruta,Critica,520344,17500244.79,US-002865,user_ramirezmatthew_2864,6a294e98d8e3b82655bd2345d44fafd3,Uruguay,2017-07-15,Contrasena,Alta,2024-01-23
Lynn-Garcia,Energia,Mexico,25000,BR-00039,2023-09-04,2023-09-05,Ataque de Fuerza Bruta,Alta,1202404,22643686.99,US-000387,user_dicksonjonathan_386,d082070b0d363e6bb58304c04ee074ce,Espana,2017-04-23,Numero de Tarjeta de Credito,Critica,2023-11-25
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00388,2024-04-30,2024-06-21,Explotacion de Vulnerabilidad Sin Parche,Baja,4401420,242172.73,US-007859,user_williamjones_7858,b121cfb1e543ce76171a614fb4b2001c,Argentina,2022-03-20,Numero Telefonico,Baja,2024-08-24
Baker-Stewart,Telecomunicaciones,Argentina,100,BR-00058,2022-04-04,2022-10-07,Malware,Media,3386532,18592327.86,US-007338,user_gerald34_7337,b6b68dea89d3d10d745acae6055518ce,Colombia,2022-12-22,Historial de Transacciones,Alta,2022-11-30
Adams LLC,Tecnologia,Mexico,2500,BR-00568,2024-04-12,2024-09-26,Explotacion de Vulnerabilidad Sin Parche,Critica,3223586,6137254.09,US-001841,user_wongandrew_1840,1acb849e2390cad5681535fddeada2f5,Uruguay,2023-07-13,Fecha de Nacimiento,Baja,2024-11-19
Conrad PLC,Gobierno,Peru,50,BR-00430,2025-12-25,2026-04-14,Configuracion Erronea de Servidor,Critica,2497147,2175855.96,US-003289,user_nsharp_3288,214326dc28983e667d7bb6e3e16a1d1f,Colombia,2016-10-20,Numero de Tarjeta de Credito,Critica,2026-06-14
Murphy-Mullins,Retail,Ecuador,1000,BR-00359,2026-06-03,2026-07-27,Insider Malicioso,Media,2795669,14336710.88,US-004527,user_santiagojennifer_4526,18b46c3ef348b25dc0a22f0f8a96ea48,Mexico,2019-08-15,Fecha de Nacimiento,Baja,2026-08-17
Kemp-Perez,Finanzas,Costa Rica,100,BR-00483,2025-05-12,2025-09-05,Explotacion de Vulnerabilidad Sin Parche,Alta,1588181,8324254.67,US-003425,user_shieldscameron_3424,74fc94fe2efafcaab0d4a07a16e1a2c1,Panama,2023-11-22,Direccion Fisica,Media,2025-10-23
Miller-Smith,Turismo,Mexico,50,BR-00391,2023-05-15,2024-01-07,Malware,Baja,96117,15496749.62,US-000144,user_thomas52_143,a986935fad0a43e5b7f160b2f5fb1d58,Espana,2020-05-10,Numero de Tarjeta de Credito,Critica,2024-02-06
Gallegos-Wilkerson,Salud,Panama,25000,BR-00656,2023-07-01,2023-08-25,Phishing,Critica,1633430,4005876.55,US-007419,user_deborah86_7418,aa8dc319a06cd35eebca5999a7d0eefd,Peru,2017-04-19,Numero de Identificacion,Alta,2023-09-29
Lynn-Garcia,Energia,Mexico,25000,BR-00138,2023-08-04,2024-02-28,Inyeccion SQL,Baja,3123055,19808049.76,US-002969,user_andersonbrett_2968,5190f7806f3d23f1eec73eeeb228f810,Costa Rica,2026-08-05,Nombre Completo,Baja,2024-03-27
Collins-Harris,Educacion,Peru,1000,BR-00310,2021-12-01,2022-03-22,Insider Malicioso,Media,4678520,22818045.93,US-001428,user_scott93_1427,915526570e8da3b6d051b4422017d264,Estados Unidos,2021-08-19,Historial de Transacciones,Alta,2022-04-30
Davis-Kelley,Energia,Colombia,250,BR-00659,2025-03-09,2025-08-01,Credenciales Filtradas de Terceros,Media,584421,16966338.97,US-003146,user_xdiaz_3145,4112e32a18f546dacbb25f9784e36930,Estados Unidos,2024-08-28,Historial de Transacciones,Alta,2025-10-16
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00303,2025-06-21,2026-02-16,Configuracion Erronea de Servidor,Media,1606266,18708102.14,US-007153,user_adavis_7152,fa9defc589e3037fe06fa5fc28662b6b,Panama,2020-06-15,Direccion Fisica,Media,2026-04-20
Lynn-Garcia,Energia,Mexico,25000,BR-00198,2023-06-28,2024-01-04,Credenciales Filtradas de Terceros,Baja,4847694,17866082.41,US-005232,user_patricialee_5231,cf6d9aeb54eda75556f248615e3019ac,Panama,2022-10-13,Nombre Completo,Baja,2024-03-06
Lynn-Garcia,Energia,Mexico,25000,BR-00165,2022-01-30,2022-05-12,Inyeccion SQL,Media,4560979,1116596.23,US-003832,user_jeffreyfox_3831,16fe7a16865cecba2ade90705490a59c,Uruguay,2025-04-18,Numero de Identificacion,Alta,2022-06-29
Walton LLC,Salud,Espana,2500,BR-00682,2026-07-17,2026-09-22,Configuracion Erronea de Servidor,Alta,1849392,21415321.13,US-000167,user_sarahlloyd_166,65a86f87b6341a2df4899b92c4ce19bd,Costa Rica,2021-03-20,Numero de Tarjeta de Credito,Critica,2026-09-22
"Stephens, Hayes and Holmes",Telecomunicaciones,Argentina,250,BR-00275,2022-01-18,2022-08-15,Credenciales Filtradas de Terceros,Baja,2850780,18919786.13,US-002188,user_caitlin12_2187,50e50251ceac71eaae41f4ae0da6ba23,Uruguay,2019-10-01,Correo Electronico,Media,2022-11-07
Farmer-Hurst,Manufactura,Espana,500,BR-00798,2024-12-20,2025-04-28,Explotacion de Vulnerabilidad Sin Parche,Alta,2418556,4879271.37,US-006916,user_millerjenna_6915,18c45f9c2ed1ef9a014a187c24c170c3,Uruguay,2025-01-18,Numero de Tarjeta de Credito,Critica,2025-05-09
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00611,2023-08-01,2023-08-26,Ransomware,Baja,2209043,5693408.11,US-000525,user_lkirk_524,0a5d972c268a381af74731f274af0a9f,Mexico,2023-11-28,Numero de Identificacion,Alta,2023-11-21
Conrad PLC,Gobierno,Peru,50,BR-00055,2023-02-22,2023-06-24,Ransomware,Alta,4905893,14490387.35,US-001677,user_farmerernest_1676,f2c529ed4d1f65e60d43d1deb7da409c,Espana,2020-10-24,Numero de Tarjeta de Credito,Critica,2023-07-01
"Mack, White and Mckinney",Salud,Mexico,100,BR-00010,2026-04-01,2026-08-22,Ataque de Fuerza Bruta,Critica,2371984,4988373.05,US-002659,user_xsandoval_2658,cfa0b1ea2bfd1220e1fbfa26dbc28eb8,Argentina,2021-12-24,Historial de Transacciones,Alta,2026-09-22
Farmer-Hurst,Manufactura,Espana,500,BR-00284,2025-12-03,2026-05-30,Phishing,Alta,939322,9724826.81,US-003259,user_shawn33_3258,ca1861e1c0d9a676e8762e71dd424d32,Estados Unidos,2024-10-16,Numero de Tarjeta de Credito,Critica,2026-06-01
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00702,2025-11-05,2026-03-18,Credenciales Filtradas de Terceros,Critica,460585,21396794.81,US-003848,user_justin52_3847,5cccd5afd0df6119f64d824303b2adc2,Uruguay,2019-06-11,Numero de Tarjeta de Credito,Critica,2026-05-03
Bonilla-Reynolds,Gobierno,Brasil,50,BR-00048,2023-01-22,2023-03-27,Ransomware,Alta,2743186,3762926.66,US-006036,user_danielle12_6035,aa54ff0ad342e9a1418da2806aac6912,Ecuador,2023-01-14,Contrasena,Alta,2023-04-05
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00347,2026-03-22,2026-04-25,Phishing,Media,4302767,8125549.59,US-000297,user_jenna78_296,6038496207282348311a7b10cf96e8d3,Argentina,2019-08-22,Numero de Identificacion,Alta,2026-07-04
