nombre_organizacion,sector_organizacion,pais_organizacion,tamano_empleados_organizacion,codigo_brecha,fecha_ocurrencia,fecha_deteccion,vector_ataque,severidad_incidente,registros_afectados_total,costo_estimado_total,codigo_usuario,pseudonimo_usuario,email_hash_usuario,pais_residencia_usuario,fecha_registro_usuario,tipo_dato_expuesto,categoria_sensibilidad_dato,fecha_notificacion_usuario
Bell-Williams,Retail,Colombia,250,BR-00137,2021-10-05,2021-12-27,Credenciales Filtradas de Terceros,Alta,1451683,19171823.85,US-002911,user_mark78_2910,86c88474800e647b70068097746cb238,Argentina,2018-01-24,Numero de Tarjeta de Credito,Critica,2022-01-26
Freeman-Martin,Educacion,Colombia,2500,BR-00583,2025-03-30,2025-04-20,Phishing,Alta,2717084,985624.83,US-007390,user_djoyce_7389,e872816400550bfee2a4ed7cca5dac52,Estados Unidos,2018-03-12,Numero Telefonico,Baja,2025-07-08
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00214,2025-12-27,2026-05-03,Inyeccion SQL,Alta,3750545,24542169.0,US-002802,user_jonestimothy_2801,c9053b6ff2649ca12f70ffbcf856f145,Ecuador,2019-07-28,Direccion Fisica,Media,2026-05-13
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00776,2021-12-04,2022-02-28,Phishing,Critica,1388821,22911054.27,US-005094,user_william72_5093,1edf6c5eb0d1815a5fb29b6b78a5e79e,Uruguay,2023-03-09,Historial Medico,Critica,2022-05-19
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00462,2024-11-16,2025-06-21,Configuracion Erronea de Servidor,Media,4615316,12344505.57,US-006654,user_jennifer82_6653,5783476fa151d26209707f973876332c,Ecuador,2020-02-27,Fecha de Nacimiento,Baja,2025-07-27
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00530,2022-02-07,2022-05-26,Credenciales Filtradas de Terceros,Baja,2416735,23246024.54,US-007481,user_patriciabooker_7480,2055af55eb4cb6a025593d7727e28879,Panama,2025-11-01,Direccion Fisica,Media,2022-06-02
Little-Garcia,Manufactura,Panama,50,BR-00155,2026-01-15,2026-03-17,Inyeccion SQL,Baja,3835688,24107601.41,US-004371,user_aaron79_4370,7ec62b4fb745e753c4bcaae0e4a859a7,Brasil,2021-06-20,Nombre Completo,Baja,2026-05-30
Conrad PLC,Gobierno,Peru,50,BR-00309,2023-08-09,2024-04-04,Explotacion de Vulnerabilidad Sin Parche,Baja,702222,24988812.42,US-001664,user_brianthomas_1663,1d3ff03651031409f6843b23a9909a28,Panama,2021-05-31,Numero de Identificacion,Alta,2024-06-04
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00480,2025-12-15,2026-03-12,Ransomware,Baja,1340152,12550915.9,US-001179,user_terry92_1178,1556db395c550c69450b55df1a5830df,Colombia,2024-04-01,Historial Medico,Critica,2026-04-11
"Jacobs, Santiago and Phelps",Finanzas,Mexico,50000,BR-00329,2023-10-15,2023-12-19,Insider Malicioso,Baja,3450843,13274923.48,US-005241,user_xpatterson_5240,e3f442a0da3f7a3d44546157dab5be4d,Chile,2016-11-19,Direccion Fisica,Media,2024-03-06
"Chambers, Ward and Melendez",Gobierno,Mexico,25000,BR-00694,2023-08-24,2023-11-21,Malware,Baja,1846145,140276.74,US-007434,user_smithann_7433,9856c0f8fc0ed92f18c7c71b81d3c463,Uruguay,2023-04-09,Historial Medico,Critica,2023-11-24
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00754,2021-12-19,2022-01-26,Credenciales Filtradas de Terceros,Baja,3470596,16434573.73,US-007981,user_donnamartin_7980,8cc6cef12be9c112b1c409d51f71b476,Brasil,2023-11-14,Historial Medico,Critica,2022-02-25
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00535,2021-12-28,2022-03-12,Configuracion Erronea de Servidor,Critica,1532249,13120898.24,US-004269,user_crodriguez_4268,2fd125a2a846d0f89a86268adf0e451d,Panama,2024-04-26,Direccion Fisica,Media,2022-05-19
"Gibson, Lowe and Lawson",Tecnologia,Uruguay,25000,BR-00210,2023-06-20,2023-08-17,Credenciales Filtradas de Terceros,Critica,1057769,21805092.33,US-003279,user_joshua50_3278,a21bcc7466910de2410de1f2987a4d1c,Mexico,2023-12-26,Numero de Identificacion,Alta,2023-09-22
Murphy-Mullins,Retail,Ecuador,1000,BR-00090,2025-01-18,2025-07-26,Inyeccion SQL,Critica,1075702,19266171.79,US-007122,user_carrie51_7121,d3cc7c15c314cea7b1bf78d535482328,Brasil,2017-03-29,Historial Medico,Critica,2025-08-29
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00624,2023-07-02,2023-11-17,Ataque de Fuerza Bruta,Media,28398,14964042.88,US-005064,user_betty11_5063,9fab7a0773b67994a1a487cecc1a48c6,Argentina,2020-11-18,Correo Electronico,Media,2023-12-09
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00251,2024-09-05,2025-02-24,Phishing,Media,4355497,24284993.91,US-006190,user_bkelly_6189,7bf2079182ee9b8b1eafe0672e13e4e0,Brasil,2022-09-17,Direccion Fisica,Media,2025-03-31
"Stephens, Hayes and Holmes",Telecomunicaciones,Argentina,250,BR-00193,2023-08-01,2023-09-16,Malware,Baja,2766826,2668125.32,US-004006,user_austinjackson_4005,78dcd9d10e0f760f007c15dcc39c8c82,Panama,2021-10-13,Nombre Completo,Baja,2023-12-05
Kemp-Perez,Finanzas,Costa Rica,100,BR-00445,2024-01-26,2024-03-29,Phishing,Baja,1596178,3922970.22,US-000742,user_adam76_741,94135b62e1b50c337ae25fe000d601d6,Brasil,2022-12-30,Contrasena,Alta,2024-05-24
Collins-Harris,Educacion,Peru,1000,BR-00735,2025-12-02,2026-04-25,Phishing,Critica,580146,6457875.87,US-000281,user_mariaburns_280,62792aa227d539d73e42becf8375e634,Colombia,2021-11-04,Historial Medico,Critica,2026-06-13
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00392,2023-12-22,2024-04-18,Credenciales Filtradas de Terceros,Baja,2438936,1032946.37,US-005669,user_maria26_5668,0a2735964589bb59d496d585aa8723c3,Mexico,2018-08-31,Direccion Fisica,Media,2024-04-20
Davis-Kelley,Energia,Colombia,250,BR-00287,2023-05-03,2023-07-04,Ransomware,Critica,3554067,10432887.31,US-001013,user_fglover_1012,99277be4daa0ff926c567039f4068ad7,Chile,2018-04-19,Historial de Transacciones,Alta,2023-08-26
Murphy-Mullins,Retail,Ecuador,1000,BR-00425,2022-09-10,2022-10-25,Ataque de Fuerza Bruta,Alta,895883,13139069.43,US-005095,user_bonniehubbard_5094,18efd2ff35b8ce1429e96e222c7685ae,Peru,2026-06-29,Contrasena,Alta,2022-11-29
Cruz PLC,Gobierno,Peru,100,BR-00295,2026-07-14,2026-09-22,Ataque a Cadena de Suministro,Critica,4339112,21302169.82,US-002669,user_mercerdiane_2668,55554d41983867519778c9c73ac752f9,Brasil,2019-11-21,Numero de Identificacion,Alta,2026-09-22
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00480,2025-12-15,2026-03-12,Ransomware,Baja,1340152,12550915.9,US-000850,user_ftorres_849,353c22b20316e8f9221984cfd830357d,Argentina,2026-05-14,Numero de Tarjeta de Credito,Critica,2026-04-08
Miller-Smith,Turismo,Mexico,50,BR-00683,2022-01-01,2022-04-28,Phishing,Critica,1418761,10538426.52,US-004289,user_shanewells_4288,d26c396d6690b13c76e3c9bdda7c410b,Argentina,2024-02-18,Direccion Fisica,Media,2022-05-13
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00128,2024-03-23,2024-03-30,Explotacion de Vulnerabilidad Sin Parche,Baja,2430065,9972573.17,US-007932,user_xwyatt_7931,b560e6c57b71506c1e12f5077ab27c8e,Espana,2018-08-04,Numero Telefonico,Baja,2024-06-08
Baker-Stewart,Telecomunicaciones,Argentina,100,BR-00344,2022-12-23,2023-03-29,Configuracion Erronea de Servidor,Critica,2684856,16094146.52,US-004164,user_rcox_4163,936342072117b174f4de77ad0814283f,Peru,2020-09-17,Direccion Fisica,Media,2023-05-10
Conrad PLC,Gobierno,Peru,50,BR-00289,2023-09-05,2024-01-11,Ataque de Fuerza Bruta,Critica,520344,17500244.79,US-004200,user_anthony62_4199,43af2861b125d65f600ec9e850aee536,Costa Rica,2025-09-20,Contrasena,Alta,2024-02-26
Brown and Sons,Tecnologia,Chile,100,BR-00508,2026-04-26,2026-07-22,Ataque a Cadena de Suministro,Alta,251227,23952640.29,US-007612,user_laurenhansen_7611,a4abb14eac8f3113ce300a53d6e97080,Uruguay,2017-09-07,Numero de Identificacion,Alta,2026-09-22
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00756,2025-12-24,2026-01-30,Phishing,Baja,3996817,15534197.64,US-002922,user_billyrich_2921,80597395682a09a18b8f57c53673145e,Chile,2022-05-17,Fecha de Nacimiento,Baja,2026-04-08
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00228,2025-11-29,2026-02-09,Malware,Alta,2926777,13494894.37,US-001027,user_uweaver_1026,d33fcc1cb25c4a8629d7e79f2b4c7a39,Peru,2019-02-23,Contrasena,Alta,2026-03-06
Goodman PLC,Turismo,Ecuador,50000,BR-00485,2022-04-06,2022-10-06,Credenciales Filtradas de Terceros,Baja,1490534,20497442.39,US-007696,user_amarsh_7695,0b7416fb9ab1bd8b4d9debcaab4458a9,Argentina,2019-08-02,Numero Telefonico,Baja,2022-10-16
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00093,2023-03-22,2023-08-20,Inyeccion SQL,Critica,3615300,17359889.44,US-004408,user_kristen14_4407,98be1f541c27e31f1ae484df56d3f971,Chile,2024-10-13,Contrasena,Alta,2023-11-09
Cruz-Schultz,Energia,Panama,50,BR-00131,2022-02-15,2022-09-28,Credenciales Filtradas de Terceros,Media,3326507,4371576.76,US-006310,user_kruegercarolyn_6309,afa3382ba878e8ffe1009884663a5b79,Costa Rica,2017-12-01,Historial Medico,Critica,2022-12-27
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00379,2022-05-13,2022-09-08,Inyeccion SQL,Media,3846204,2989681.43,US-005017,user_zdunn_5016,69f5a5732c6ca350f65da9d2b1203bd0,Costa Rica,2025-01-09,Historial de Transacciones,Alta,2022-10-26
Powell Ltd,Gobierno,Brasil,50,BR-00558,2022-02-04,2022-04-10,Inyeccion SQL,Baja,1656950,20722263.57,US-000872,user_warrendavid_871,c4fa6b67ce51df035b41e3beba26b916,Peru,2020-10-04,Fecha de Nacimiento,Baja,2022-06-19
Lynn-Garcia,Energia,Mexico,25000,BR-00570,2021-12-18,2022-06-21,Inyeccion SQL,Baja,143137,16524630.71,US-001075,user_brookeshaw_1074,bfe01a3b639dadd0f662a90393bf6253,Mexico,2024-04-12,Nombre Completo,Baja,2022-08-20
"Norton, Foster and Pacheco",Energia,Estados Unidos,1000,BR-00533,2026-07-07,2026-09-22,Explotacion de Vulnerabilidad Sin Parche,Baja,1388578,7059780.03,US-007702,user_alexis62_7701,020554dc9c850a9b121bd675ac56c1e9,Argentina,2016-10-25,Correo Electronico,Media,2026-09-22
"Norton, Foster and Pacheco",Energia,Estados Unidos,1000,BR-00451,2022-11-20,2023-01-04,Insider Malicioso,Media,4808454,3375607.66,US-006771,user_angelahoover_6770,a5dec3afe3d1efa588ee7423be654952,Costa Rica,2019-03-11,Numero de Identificacion,Alta,2023-03-17
Freeman-Martin,Educacion,Colombia,2500,BR-00008,2025-07-07,2025-11-25,Ataque a Cadena de Suministro,Media,3780884,3420691.33,US-004418,user_lauraharris_4417,f630aa761a586746ecdaf2fd95afd8fe,Colombia,2023-01-13,Numero de Identificacion,Alta,2025-12-26
Bell-Williams,Retail,Colombia,250,BR-00143,2022-04-29,2022-11-01,Explotacion de Vulnerabilidad Sin Parche,Critica,2849173,14359482.71,US-001595,user_pstewart_1594,519b7fd1beadfa961e40ccb9234569e7,Peru,2024-02-06,Direccion Fisica,Media,2022-12-26
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00498,2025-08-26,2026-04-05,Ataque a Cadena de Suministro,Alta,4185649,23534361.92,US-000349,user_evannavarro_348,1da4f5a950cce0882bf408bce354c168,Costa Rica,2019-04-02,Correo Electronico,Media,2026-06-03
Reed Group,Salud,Colombia,25000,BR-00069,2023-03-17,2023-05-24,Explotacion de Vulnerabilidad Sin Parche,Media,3002391,1646911.24,US-001844,user_coconnor_1843,09da2b1d463c26a073b341688187e093,Mexico,2026-07-13,Correo Electronico,Media,2023-07-18
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00774,2022-11-24,2023-06-07,Inyeccion SQL,Media,2897243,14677425.32,US-007286,user_richard62_7285,2284f8bdeea37994dd3b9c27d090ef82,Ecuador,2021-04-20,Nombre Completo,Baja,2023-06-22
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00717,2024-03-25,2024-11-17,Ataque a Cadena de Suministro,Alta,2725755,1127731.64,US-003233,user_ryanward_3232,b418b694ac941308e195b90303292f5c,Espana,2023-03-15,Historial de Transacciones,Alta,2024-11-30
Farmer-Hurst,Manufactura,Espana,500,BR-00490,2022-07-10,2022-10-11,Insider Malicioso,Critica,3141819,15210770.76,US-001137,user_emily29_1136,228bc2f887c2ed2668c2b9b7384a5163,Costa Rica,2022-10-13,Numero de Identificacion,Alta,2022-11-05
Freeman-Martin,Educacion,Colombia,2500,BR-00541,2026-02-17,2026-07-07,Configuracion Erronea de Servidor,Critica,4005756,2484799.87,US-000860,user_groberts_859,fc6b385c7b034fd70b0cd3678eb530a7,Uruguay,2026-01-15,Fecha de Nacimiento,Baja,2026-09-15
Conrad PLC,Gobierno,Peru,50,BR-00055,2023-02-22,2023-06-24,Ransomware,Alta,4905893,14490387.35,US-001527,user_brandoncampbell_1526,e2be3c0c315d1d2d21bcd5f1b4a68a78,Espana,2018-01-26,Numero Telefonico,Baja,2023-07-23
Shaw Group,Manufactura,Uruguay,25000,BR-00009,2023-11-24,2024-06-14,Ataque de Fuerza Bruta,Critica,87114,11097950.19,US-004102,user_danabrown_4101,396a6953e7fd9a8a4dea9a9556acef9c,Costa Rica,2023-10-17,Numero de Tarjeta de Credito,Critica,2024-09-11
"Stephens, Hayes and Holmes",Telecomunicaciones,Argentina,250,BR-00193,2023-08-01,2023-09-16,Malware,Baja,2766826,2668125.32,US-001245,user_adriannguyen_1244,213ca2c9f7b0f87d716e551cc3d4c917,Mexico,2022-09-12,Correo Electronico,Media,2023-10-22
Collins-Harris,Educacion,Peru,1000,BR-00770,2024-12-12,2025-03-11,Ransomware,Alta,98964,12950801.88,US-000550,user_brenda54_549,0b3af6beeee9965321553a1c7f57931e,Brasil,2026-07-02,Historial Medico,Critica,2025-04-21
Murphy-Mullins,Retail,Ecuador,1000,BR-00381,2026-06-08,2026-07-12,Phishing,Critica,2476885,2593358.02,US-003769,user_james34_3768,306bbf53549736ec97260a4067e3e92f,Chile,2021-11-22,Historial Medico,Critica,2026-08-24
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00278,2024-07-20,2025-01-15,Phishing,Critica,1859799,12135314.4,US-003155,user_gabriellabrown_3154,7437a44a8978ecf5bb7e914b28988fb2,Estados Unidos,2023-07-17,Historial de Transacciones,Alta,2025-04-03
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00564,2024-08-24,2024-09-25,Ataque de Fuerza Bruta,Media,3756896,11467405.61,US-003227,user_johnsonjacqueline_3226,3b62c24bc9ab06ba7365dd7681db2785,Panama,2024-01-25,Historial Medico,Critica,2024-10-25
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00071,2026-07-04,2026-08-05,Configuracion Erronea de Servidor,Baja,1696880,24523668.98,US-000813,user_millershane_812,19ae21df652c421c9d9a2fb692770cb6,Mexico,2016-12-29,Numero Telefonico,Baja,2026-08-18
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00328,2024-08-15,2024-10-20,Phishing,Alta,493630,5516918.29,US-002258,user_holmesallison_2257,cfd1d1a80763e5fee7bc30628b948627,Ecuador,2022-04-27,Numero Telefonico,Baja,2025-01-01
Goodman PLC,Turismo,Ecuador,50000,BR-00054,2022-09-27,2023-04-08,Inyeccion SQL,Baja,3060281,22928951.52,US-006857,user_kwood_6856,b9fd8365c37b1dcd3d3bc5dc1f1bd99b,Colombia,2017-02-21,Fecha de Nacimiento,Baja,2023-04-15
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00357,2023-08-25,2024-03-24,Credenciales Filtradas de Terceros,Critica,4006794,12882194.04,US-006710,user_regina95_6709,f2bf63929f7773845368b3b007f3ee59,Costa Rica,2026-07-24,Historial de Transacciones,Alta,2024-05-11
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00119,2026-05-14,2026-09-22,Credenciales Filtradas de Terceros,Alta,3015568,2184779.72,US-006517,user_hallregina_6516,6e0e780610e8c6e118a721761ec6289b,Costa Rica,2022-12-29,Numero de Identificacion,Alta,2026-09-22
Hunt PLC,Finanzas,Ecuador,100,BR-00475,2022-06-29,2023-01-26,Inyeccion SQL,Media,3963080,24674330.56,US-002863,user_bmartin_2862,1fbe8a13aa5d3c49fb0166462a1e9695,Espana,2018-01-05,Numero de Tarjeta de Credito,Critica,2023-02-27
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00104,2023-07-09,2023-11-06,Ataque a Cadena de Suministro,Critica,3981469,24838301.56,US-005844,user_nelsongregory_5843,9a90edbfce56200a3eb05ad26f8ecae7,Ecuador,2026-01-15,Historial Medico,Critica,2023-12-12
Hunt PLC,Finanzas,Ecuador,100,BR-00215,2023-01-03,2023-02-15,Ataque de Fuerza Bruta,Alta,4348560,14833703.34,US-000948,user_michealduffy_947,4606d30f44460dfc32840f5d323acf71,Estados Unidos,2024-09-21,Direccion Fisica,Media,2023-04-05
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00269,2025-09-24,2025-10-01,Configuracion Erronea de Servidor,Critica,1329071,11396244.17,US-000021,user_nataliecontreras_20,e646c709a96e216310fd77fa49a8b7ab,Panama,2021-11-27,Contrasena,Alta,2025-12-06
"Jacobs, Santiago and Phelps",Finanzas,Mexico,50000,BR-00716,2022-05-24,2022-09-16,Explotacion de Vulnerabilidad Sin Parche,Critica,36839,5143017.02,US-000097,user_matthew05_96,8a0373994684331d169bf115fbb87c44,Espana,2017-10-31,Historial de Transacciones,Alta,2022-10-19
Coleman Ltd,Turismo,Estados Unidos,50000,BR-00294,2023-08-06,2024-01-31,Credenciales Filtradas de Terceros,Media,399438,15286447.21,US-004292,user_briggsmark_4291,30db7ed6fe8a4694ec8a524c7d9393cd,Espana,2017-08-31,Numero de Tarjeta de Credito,Critica,2024-04-06
"Mack, White and Mckinney",Salud,Mexico,100,BR-00514,2021-11-21,2022-02-22,Insider Malicioso,Critica,213896,19978249.67,US-005809,user_moransusan_5808,cb08bbd113d2a650d848dde170f2c7bb,Estados Unidos,2021-03-30,Historial Medico,Critica,2022-04-18
"Chambers, Ward and Melendez",Gobierno,Mexico,25000,BR-00433,2023-04-11,2023-04-20,Ataque de Fuerza Bruta,Baja,1978174,23017127.77,US-001993,user_tanner31_1992,b9d5ef6d941ba5b15d2d97cf8d092054,Chile,2025-03-30,Nombre Completo,Baja,2023-06-26
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00432,2025-12-13,2026-06-28,Phishing,Alta,4732792,17005556.86,US-005705,user_jonesrobert_5704,3edea338a80fd7f314d016144972ae82,Chile,2021-09-12,Fecha de Nacimiento,Baja,2026-08-03
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00743,2024-04-21,2024-05-02,Ataque a Cadena de Suministro,Critica,404683,2596765.36,US-006060,user_pricematthew_6059,ab96a7ac5d6cb111dbe8b6c688a0e08f,Colombia,2024-11-28,Numero de Identificacion,Alta,2024-07-29
"Stephens, Hayes and Holmes",Telecomunicaciones,Argentina,250,BR-00545,2025-05-22,2025-11-21,Malware,Alta,4436124,12290371.78,US-007361,user_michaelpadilla_7360,21cfcfb0567cb512cd4329c301164389,Estados Unidos,2021-08-23,Contrasena,Alta,2026-02-07
"Norton, Foster and Pacheco",Energia,Estados Unidos,1000,BR-00749,2026-09-01,2026-09-22,Ransomware,Critica,3739856,21125544.12,US-000876,user_mirandamoreno_875,ab64bb79988f3e3598393025569cec4f,Estados Unidos,2025-01-31,Direccion Fisica,Media,2026-09-22
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00782,2025-10-05,2026-03-21,Credenciales Filtradas de Terceros,Baja,1775836,22435412.43,US-005505,user_barbara23_5504,833ea3b44e3253b64b1ce2628930fc96,Colombia,2023-11-01,Numero Telefonico,Baja,2026-03-25
Conrad PLC,Gobierno,Peru,50,BR-00334,2024-12-31,2025-02-22,Phishing,Critica,239261,22093500.14,US-001192,user_murphyjessica_1191,682f47640342d465051ecf68ba865c94,Estados Unidos,2024-06-01,Contrasena,Alta,2025-03-02
Ward Ltd,Finanzas,Chile,50,BR-00256,2022-09-04,2022-10-04,Inyeccion SQL,Alta,1129114,9423846.86,US-005421,user_smithdaniel_5420,25bee0f794c21b3fa46254adf462b7ff,Mexico,2017-09-04,Correo Electronico,Media,2022-11-23
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00216,2025-01-03,2025-02-03,Insider Malicioso,Baja,475180,16796809.33,US-002695,user_michaelmcclain_2694,8fb594ca7380d6f8ea313ca814e975ba,Mexico,2018-05-22,Contrasena,Alta,2025-04-22
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00535,2021-12-28,2022-03-12,Configuracion Erronea de Servidor,Critica,1532249,13120898.24,US-004269,user_crodriguez_4268,2fd125a2a846d0f89a86268adf0e451d,Panama,2024-04-26,Numero de Identificacion,Alta,2022-03-27
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00400,2024-02-25,2024-05-22,Configuracion Erronea de Servidor,Baja,3669769,2508503.98,US-000727,user_pennywest_726,57fd522d593ced46267461144e7b2838,Estados Unidos,2022-12-18,Contrasena,Alta,2024-06-10
Harris-Allen,Retail,Mexico,25000,BR-00178,2026-04-16,2026-08-10,Credenciales Filtradas de Terceros,Alta,1308760,19100502.0,US-006831,user_mary05_6830,3ae10ffd262ae0d8b293bacdcdb99c82,Mexico,2024-08-27,Contrasena,Alta,2026-09-22
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00128,2024-03-23,2024-03-30,Explotacion de Vulnerabilidad Sin Parche,Baja,2430065,9972573.17,US-003486,user_rbrown_3485,a7971cc56948b6dcb559fa482e64f3bb,Mexico,2025-02-03,Fecha de Nacimiento,Baja,2024-05-16
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00283,2022-08-23,2023-03-20,Ransomware,Media,1745587,7321598.23,US-007402,user_sean50_7401,801b91d39ce957a8f13bd0d82bdf86f3,Panama,2019-05-04,Contrasena,Alta,2023-04-04
Goodman PLC,Turismo,Ecuador,50000,BR-00244,2022-06-12,2023-01-22,Credenciales Filtradas de Terceros,Critica,3802168,15505095.15,US-000268,user_adamconner_267,9eaa46195c5a7ed3aa39c5aad96cae7f,Colombia,2019-08-03,Numero de Identificacion,Alta,2023-04-11
Ward Ltd,Finanzas,Chile,50,BR-00523,2022-11-17,2023-05-21,Explotacion de Vulnerabilidad Sin Parche,Media,1160870,3492752.3,US-005428,user_robertkennedy_5427,a884ee7c999649df903cc0d204c130f6,Colombia,2020-01-17,Historial de Transacciones,Alta,2023-07-11
"Mitchell, Reyes and Bender",Telecomunicaciones,Ecuador,10000,BR-00308,2023-03-17,2023-09-18,Inyeccion SQL,Baja,1277271,8143973.31,US-002567,user_alexander60_2566,a87deddefc7f31061378e9c89e4383c2,Peru,2018-03-24,Contrasena,Alta,2023-12-01
Cruz-Schultz,Energia,Panama,50,BR-00317,2023-06-10,2023-11-27,Explotacion de Vulnerabilidad Sin Parche,Critica,1240119,6052297.91,US-005592,user_bjohnson_5591,7f12c51d3f509e07c0062e524b50a64f,Costa Rica,2025-08-10,Direccion Fisica,Media,2023-12-02
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00292,2023-01-05,2023-09-02,Insider Malicioso,Alta,135137,19252009.25,US-001938,user_jrobles_1937,f082d4e7ec9e94ce1b45b2b7449c0d9c,Mexico,2021-01-12,Historial Medico,Critica,2023-11-30
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00755,2022-06-05,2022-07-23,Configuracion Erronea de Servidor,Baja,1364912,6037141.61,US-007435,user_obrienjames_7434,f8a69ba8346dcf53191f8e1391651c71,Chile,2026-02-22,Correo Electronico,Media,2022-10-02
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00461,2024-04-16,2024-04-21,Credenciales Filtradas de Terceros,Media,309163,18573080.2,US-002142,user_shannonjohnson_2141,ad68bc6c02121ae0e506105eda07b6cd,Colombia,2025-03-10,Numero de Tarjeta de Credito,Critica,2024-07-02
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00477,2021-11-05,2022-02-01,Ransomware,Critica,4801083,8985003.37,US-006655,user_gwoods_6654,bd96d09685565237f3f7d8cb8420b30d,Estados Unidos,2020-12-05,Numero de Identificacion,Alta,2022-04-13
Reed Group,Salud,Colombia,25000,BR-00239,2022-09-13,2022-10-07,Credenciales Filtradas de Terceros,Baja,2848685,8564452.15,US-002079,user_traciejones_2078,b9381980d37b0abe65450efe5e21d655,Uruguay,2025-06-19,Correo Electronico,Media,2022-12-28
